Year,Nationality code,Sex,Age group,Immigrant count,Predictions_rnn_agg,Lower limit_agg,Upper limit_agg
2012,FRA,Females,45 - 54,281,325,242,388
2012,FRA,Females,55 - 64,341,361,307,491
2012,FRA,Females,65+,365,388,313,500
2012,FRA,Females,All,3505,3659,3110,4727
2012,FRA,Males,0 - 14,486,482,352,560
2012,FRA,Males,15 - 24,582,641,489,773
2012,FRA,Males,25 - 34,937,912,773,1209
2012,FRA,Males,35 - 44,639,598,464,734
2012,FRA,Males,45 - 54,450,381,342,545
2012,FRA,Males,55 - 64,430,426,368,585
2012,FRA,Males,65+,403,383,314,502
2012,FRA,Males,All,3926,3720,3192,4849
2012,ECU,Females,35 - 44,260,306,235,377
2012,FRA,Both,All,7431,7344,6379,9559
2012,FRA,Both,65+,769,795,638,1002
2012,DEU,Both,0 - 14,745,726,524,827
2012,FRA,Both,45 - 54,731,731,572,900
2012,FRA,Both,55 - 64,770,734,740,1159
2012,ECU,Females,55 - 64,100,106,70,115
2012,ECU,Females,65+,96,95,62,103
2012,ECU,Females,All,2666,3033,2398,3664
2012,ECU,Males,0 - 14,628,776,491,776
2012,ECU,Males,15 - 24,867,887,659,1034
2012,ECU,Males,25 - 34,806,778,652,1024
2012,ECU,Males,35 - 44,373,357,266,427
2012,ECU,Females,45 - 54,149,169,131,214
2012,ECU,Males,55 - 64,49,50,40,66
2012,ECU,Males,65+,35,41,30,50
2012,ECU,Males,All,2915,2652,2316,3541
2012,FRA,Both,0 - 14,928,950,677,1061
2012,FRA,Both,15 - 24,1386,1478,1078,1674
2012,FRA,Both,25 - 34,1798,1772,1586,2444
2012,FRA,Both,35 - 44,1051,1037,832,1299
2012,ECU,Males,45 - 54,157,153,126,206
2013,PER,Males,35 - 44,318,366,297,475
2013,PER,Males,45 - 54,153,193,123,201
2013,PER,Males,55 - 64,71,89,66,109
2013,PER,Males,65+,87,108,83,137
2013,PER,Males,All,2128,2162,1888,2899
2013,PRT,Both,0 - 14,569,651,469,742
2013,PRT,Females,25 - 34,558,530,464,735
2013,PRT,Both,15 - 24,711,867,668,1048
2013,PRT,Both,55 - 64,227,290,208,335
2013,PRT,Both,35 - 44,1041,986,843,1316
2013,PRT,Both,45 - 54,510,528,488,771
2013,PRT,Both,65+,163,213,139,226
2013,PRT,Both,All,4499,5217,4206,6355
2013,PRT,Females,0 - 14,268,281,191,307
2013,PRT,Females,15 - 24,368,387,314,500
2013,PER,Males,25 - 34,619,539,472,746
2013,PRT,Both,25 - 34,1278,1404,1223,1895
2013,PER,Males,15 - 24,467,435,347,552
2013,PER,Females,0 - 14,397,411,310,495
2013,PER,Females,All,2716,3185,2672,4073
2013,PRT,Females,35 - 44,339,340,284,454
2013,PRY,Males,All,1261,1324,910,1418
2013,PER,Both,0 - 14,808,796,670,1051
2013,PER,Both,15 - 24,997,1004,845,1320
2013,PER,Both,25 - 34,1435,1343,1178,1826
2013,PER,Both,35 - 44,735,832,732,1146
2013,PER,Both,45 - 54,388,444,351,558
2013,PER,Males,0 - 14,412,438,347,552
2013,PER,Both,55 - 64,232,283,197,318
2013,PER,Both,All,4844,5578,4427,6682
2013,PER,Females,15 - 24,530,539,509,803
2013,PER,Females,25 - 34,816,791,703,1102
2013,PER,Females,35 - 44,417,518,381,605
2013,PER,Females,45 - 54,236,291,204,329
2013,PER,Females,55 - 64,161,195,125,204
2013,PER,Females,65+,159,209,143,232
2013,PER,Both,65+,247,328,233,375
2013,PRT,Females,45 - 54,153,173,149,241
2013,RUS,Both,35 - 44,1609,1295,1135,1761
2013,PRT,Females,65+,92,91,68,113
2013,ROU,Females,45 - 54,1066,1371,891,1389
2013,ROU,Females,55 - 64,627,752,618,971
2013,ROU,Females,65+,250,265,251,402
2013,ROU,Females,All,11883,17289,12130,17955
2013,ROU,Males,0 - 14,2173,2210,2085,3195
2013,ROU,Males,15 - 24,2869,3758,3268,4962
2013,ROU,Males,25 - 34,2839,3759,2900,4414
2013,ROU,Females,35 - 44,1640,2065,1741,2677
2013,ROU,Males,35 - 44,1758,2295,1741,2677
2013,ROU,Males,55 - 64,384,494,333,530
2013,ROU,Males,65+,111,143,118,192
2013,ROU,Males,All,10891,16564,11947,17689
2013,RUS,Both,0 - 14,1813,1249,1157,1794
2013,RUS,Both,15 - 24,1118,883,822,1284
2013,RUS,Both,25 - 34,1619,1360,1216,1885
2013,PRY,Males,65+,13,12,5,9
2013,ROU,Males,45 - 54,755,1189,868,1355
2013,ROU,Females,25 - 34,2731,3423,3065,4660
2013,ROU,Females,15 - 24,3578,3681,3261,4951
2013,ROU,Females,0 - 14,1991,2330,1671,2572
2013,PRT,Females,All,1874,2080,1708,2628
2013,PRT,Males,0 - 14,301,359,259,415
2013,PRT,Males,15 - 24,344,454,360,572
2013,PRT,Males,25 - 34,720,790,729,1142
2013,PRT,Males,35 - 44,702,679,584,920
2013,PRT,Males,45 - 54,357,362,319,509
2013,PRT,Males,55 - 64,130,161,115,188
2013,PRT,Males,65+,71,91,67,111
2013,PRT,Males,All,2625,2965,2549,3890
2013,ROU,Both,0 - 14,4165,4612,3524,5342
2013,ROU,Both,15 - 24,6447,7486,5928,8895
2013,ROU,Both,25 - 34,5569,7631,6192,9283
2013,ROU,Both,35 - 44,3398,4536,3610,5470
2013,ROU,Both,45 - 54,1822,2555,1961,3009
2013,ROU,Both,55 - 64,1011,1260,981,1527
2013,ROU,Both,65+,361,483,372,592
2013,ROU,Both,All,22774,32534,24989,36499
2013,PRT,Females,55 - 64,96,98,79,130
2013,PRY,Males,55 - 64,25,20,14,23
2013,MAR,Females,55 - 64,466,440,366,582
2013,PRY,Males,35 - 44,127,111,85,140
2013,NIC,Females,25 - 34,603,805,645,1013
2013,NIC,Females,35 - 44,306,379,282,451
2013,NIC,Females,45 - 54,128,164,114,186
2013,NIC,Females,55 - 64,21,33,21,36
2013,NIC,Females,65+,12,6,6,11
2013,NIC,Females,All,1656,2110,1713,2635
2013,NIC,Males,0 - 14,130,97,81,133
2013,NIC,Females,15 - 24,471,505,413,655
2013,NIC,Males,15 - 24,140,147,129,211
2013,NIC,Males,35 - 44,37,69,53,89
2013,NIC,Males,45 - 54,18,21,17,28
2013,NIC,Males,55 - 64,7,5,4,6
2013,NIC,Males,65+,1,2,1,2
2013,NIC,Males,All,478,599,472,746
2013,PAK,Both,0 - 14,1020,1174,767,1200
2013,PAK,Both,15 - 24,1514,1336,1170,1815
2013,NIC,Males,25 - 34,144,174,139,226
2013,NIC,Females,0 - 14,115,142,119,194
2013,NIC,Both,All,2134,2599,2102,3220
2013,NIC,Both,65+,13,9,7,12
2013,RUS,Both,45 - 54,1188,937,780,1219
2013,MAR,Females,65+,338,390,305,487
2013,MAR,Females,All,9445,9847,8449,12592
2013,MAR,Males,0 - 14,1880,2511,1920,2947
2013,MAR,Males,15 - 24,2226,2780,2038,3125
2013,MAR,Males,25 - 34,3551,3761,2920,4444
2013,MAR,Males,35 - 44,2024,2051,1679,2584
2013,MAR,Males,45 - 54,774,659,584,919
2013,MAR,Males,55 - 64,375,360,324,516
2013,MAR,Males,65+,241,285,263,421
2013,MAR,Males,All,11071,13136,10165,15097
2013,NIC,Both,0 - 14,246,266,217,349
2013,NIC,Both,15 - 24,612,633,566,891
2013,NIC,Both,25 - 34,748,922,789,1234
2013,NIC,Both,35 - 44,343,461,354,563
2013,NIC,Both,45 - 54,145,173,126,205
2013,NIC,Both,55 - 64,28,35,23,39
2013,PAK,Both,25 - 34,2231,1952,1716,2640
2013,PRY,Males,45 - 54,56,51,37,63
2013,PAK,Both,35 - 44,1153,1080,961,1497
2013,PAK,Both,55 - 64,120,95,85,140
2013,PRY,Both,35 - 44,444,481,340,542
2013,PRY,Both,45 - 54,226,311,189,304
2013,PRY,Both,55 - 64,122,123,74,123
2013,PRY,Both,65+,48,56,27,45
2013,PRY,Both,All,3762,4115,3290,4995
2013,PRY,Females,0 - 14,377,468,324,517
2013,PRY,Females,15 - 24,746,1032,740,1159
2013,PRY,Both,25 - 34,1102,1202,1016,1580
2013,PRY,Females,25 - 34,757,897,701,1099
2013,PRY,Females,45 - 54,170,249,160,260
2013,PRY,Females,55 - 64,97,102,81,133
2013,PRY,Females,65+,35,46,28,47
2013,PRY,Females,All,2501,3222,2532,3864
2013,PRY,Males,0 - 14,392,319,248,397
2013,PRY,Males,15 - 24,303,352,291,465
2013,PRY,Males,25 - 34,345,341,312,498
2013,PRY,Females,35 - 44,317,401,272,435
2013,PRY,Both,15 - 24,1049,1329,990,1540
2013,PRY,Both,0 - 14,768,774,526,830
2013,PAK,Males,All,4773,3824,3948,5972
2013,PAK,Both,65+,54,39,33,55
2013,PAK,Both,All,6484,5430,5344,8036
2013,PAK,Females,0 - 14,429,303,271,433
2013,PAK,Females,15 - 24,313,349,309,494
2013,PAK,Females,25 - 34,552,476,467,739
2013,PAK,Females,35 - 44,247,256,241,386
2013,PAK,Females,45 - 54,104,98,90,148
2013,PAK,Females,55 - 64,32,25,24,41
2013,PAK,Females,65+,33,11,12,21
2013,PAK,Females,All,1711,1797,1344,2079
2013,PAK,Males,0 - 14,591,816,610,959
2013,PAK,Males,15 - 24,1201,1016,935,1456
2013,PAK,Males,25 - 34,1678,1484,1362,2105
2013,PAK,Males,35 - 44,906,776,709,1112
2013,PAK,Males,45 - 54,288,293,254,408
2013,PAK,Males,55 - 64,87,57,50,84
2013,PAK,Males,65+,21,22,16,28
2013,PAK,Both,45 - 54,391,418,337,537
2013,RUS,Both,55 - 64,741,573,454,718
2013,UKR,Females,55 - 64,163,163,126,205
2013,RUS,Both,All,8440,7006,5530,8310
2013,GBR,Females,All,6808,6568,6325,9480
2013,GBR,Males,0 - 14,712,678,595,936
2013,GBR,Males,15 - 24,514,536,460,728
2013,GBR,Males,25 - 34,993,1092,812,1269
2013,GBR,Males,35 - 44,976,974,731,1145
2013,GBR,Males,45 - 54,1144,1148,865,1350
2013,GBR,Males,55 - 64,1484,1598,1350,2087
2013,GBR,Females,65+,1071,1327,999,1554
2013,GBR,Males,65+,1513,1316,1136,1763
2013,USA,Both,0 - 14,767,843,690,1083
2013,USA,Both,15 - 24,2044,1536,1143,1774
2013,USA,Both,25 - 34,1301,1282,1058,1645
2013,USA,Both,35 - 44,520,553,459,727
2013,USA,Both,45 - 54,358,386,304,485
2013,USA,Both,55 - 64,281,319,248,397
2013,USA,Both,65+,256,282,201,323
2013,GBR,Males,All,7337,7981,6640,9943
2013,USA,Both,All,5527,5126,4217,6371
2013,GBR,Females,55 - 64,1342,1468,1301,2013
2013,GBR,Females,35 - 44,807,774,664,1043
2013,UKR,Males,35 - 44,206,201,181,293
2013,UKR,Males,45 - 54,138,104,106,174
2013,UKR,Males,55 - 64,67,45,44,73
2013,UKR,Males,65+,32,23,22,37
2013,UKR,Males,All,1255,1211,1109,1722
2013,GBR,Both,0 - 14,1419,1355,1176,1823
2013,GBR,Both,15 - 24,1330,1185,901,1404
2013,GBR,Females,45 - 54,1000,1029,804,1257
2013,GBR,Both,25 - 34,2058,2048,1655,2548
2013,GBR,Both,45 - 54,2144,2205,1757,2701
2013,GBR,Both,55 - 64,2826,2979,2793,4254
2013,GBR,Both,65+,2585,2601,2253,3446
2013,GBR,Both,All,14145,14206,12902,19076
2013,GBR,Females,0 - 14,706,651,614,966
2013,GBR,Females,15 - 24,817,582,445,705
2013,GBR,Females,25 - 34,1065,903,834,1303
2013,GBR,Both,35 - 44,1782,1805,1477,2280
2013,USA,Females,0 - 14,377,436,321,512
2013,USA,Females,15 - 24,1297,840,575,906
2013,USA,Females,25 - 34,765,737,529,835
2013,VEN,Females,0 - 14,300,388,282,451
2013,VEN,Females,15 - 24,426,473,389,618
2013,VEN,Females,25 - 34,791,938,713,1118
2013,VEN,Females,35 - 44,350,441,266,426
2013,VEN,Females,45 - 54,297,273,227,365
2013,VEN,Females,55 - 64,334,302,213,343
2013,VEN,Females,65+,197,220,149,242
2013,VEN,Both,All,4691,6005,4229,6388
2013,VEN,Females,All,2695,3108,2528,3859
2013,VEN,Males,15 - 24,398,402,296,473
2013,VEN,Males,25 - 34,670,684,521,821
2013,VEN,Males,35 - 44,275,366,219,352
2013,VEN,Males,45 - 54,177,190,119,194
2013,VEN,Males,55 - 64,125,117,101,165
2013,VEN,Males,65+,78,109,76,125
2013,MAR,Females,45 - 54,602,636,527,831
2013,VEN,Males,0 - 14,274,397,269,430
2013,VEN,Both,65+,275,323,226,363
2013,VEN,Both,55 - 64,459,428,298,476
2013,VEN,Both,45 - 54,473,442,362,575
2013,USA,Females,35 - 44,266,287,223,359
2013,USA,Females,45 - 54,156,198,139,226
2013,USA,Females,55 - 64,131,161,120,195
2013,USA,Females,65+,111,137,94,154
2013,USA,Females,All,3104,2948,2153,3297
2013,USA,Males,0 - 14,391,410,352,560
2013,USA,Males,15 - 24,747,601,522,824
2013,USA,Males,25 - 34,537,602,447,707
2013,USA,Males,35 - 44,254,273,206,332
2013,USA,Males,45 - 54,202,196,142,231
2013,USA,Males,55 - 64,150,170,120,195
2013,USA,Males,65+,143,135,93,152
2013,USA,Males,All,2423,2473,2191,3353
2013,VEN,Both,0 - 14,574,795,601,945
2013,VEN,Both,15 - 24,824,821,658,1034
2013,VEN,Both,25 - 34,1462,1629,1266,1959
2013,VEN,Both,35 - 44,625,776,491,776
2013,UKR,Males,25 - 34,290,310,233,374
2013,UKR,Males,15 - 24,280,275,237,380
2013,UKR,Males,0 - 14,242,257,187,303
2013,UKR,Females,All,2093,1896,1889,2901
2013,RUS,Females,0 - 14,842,713,609,958
2013,RUS,Females,15 - 24,722,609,503,794
2013,RUS,Females,25 - 34,1177,918,832,1300
2013,RUS,Females,35 - 44,941,788,621,976
2013,RUS,Females,45 - 54,612,585,488,771
2013,RUS,Females,55 - 64,434,387,304,486
2013,RUS,Females,65+,227,180,149,241
2013,RUS,Females,All,4953,5025,3639,5514
2013,RUS,Males,0 - 14,970,597,623,979
2013,RUS,Males,15 - 24,395,323,260,416
2013,RUS,Males,25 - 34,442,392,332,530
2013,RUS,Males,35 - 44,670,523,379,602
2013,RUS,Males,45 - 54,576,427,284,454
2013,RUS,Males,55 - 64,306,167,156,252
2013,RUS,Males,65+,126,70,65,108
2013,RUS,Males,All,3487,2478,2222,3400
2013,RUS,Both,65+,353,246,215,347
2013,UKR,Both,0 - 14,490,503,411,652
2013,UKR,Both,15 - 24,731,773,563,887
2013,UKR,Both,25 - 34,833,899,573,902
2013,UKR,Both,35 - 44,530,612,437,693
2013,UKR,Both,45 - 54,427,387,331,527
2013,UKR,Both,55 - 64,230,217,167,270
2013,UKR,Both,All,3348,3081,2806,4274
2013,UKR,Females,0 - 14,249,288,253,406
2013,UKR,Females,15 - 24,452,536,375,596
2013,UKR,Females,25 - 34,543,524,403,640
2013,UKR,Females,35 - 44,325,340,289,462
2013,UKR,Females,45 - 54,289,270,224,360
2013,UKR,Females,65+,73,83,68,112
2013,UKR,Both,65+,105,109,90,148
2013,VEN,Males,All,1996,2318,1734,2667
2013,MAR,Females,35 - 44,1092,1330,1172,1817
2013,MAR,Females,15 - 24,2790,2677,2440,3727
2013,CHN,Both,55 - 64,313,292,233,375
2013,CHN,Both,65+,156,166,123,200
2013,CHN,Both,All,9127,8620,8011,11952
2013,CHN,Females,0 - 14,916,747,664,1041
2013,CHN,Females,15 - 24,1790,1525,1425,2201
2013,CHN,Females,25 - 34,1041,1153,868,1355
2013,CHN,Females,35 - 44,746,878,621,975
2013,CHN,Both,45 - 54,675,657,575,905
2013,CHN,Females,45 - 54,370,380,264,423
2013,CHN,Females,65+,76,86,70,116
2013,CHN,Females,All,5114,5361,4273,6453
2013,CHN,Males,0 - 14,1095,990,752,1177
2013,CHN,Males,15 - 24,1142,1268,975,1518
2013,CHN,Males,25 - 34,737,817,700,1098
2013,CHN,Males,35 - 44,515,637,469,741
2013,CHN,Males,45 - 54,305,281,238,382
2013,CHN,Females,55 - 64,175,161,118,192
2013,CHN,Males,55 - 64,137,138,83,136
2013,CHN,Both,35 - 44,1261,1552,1054,1638
2013,CHN,Both,15 - 24,2932,2900,2338,3573
2013,BGR,Females,15 - 24,555,596,460,727
2013,BGR,Females,25 - 34,577,715,463,732
2013,BGR,Females,35 - 44,428,462,354,563
2013,BGR,Females,45 - 54,266,307,224,360
2013,BGR,Females,55 - 64,195,168,168,272
2013,BGR,Females,65+,111,105,92,151
2013,BGR,Females,All,2516,2925,2278,3485
2013,CHN,Both,25 - 34,1779,1907,1523,2349
2013,BGR,Males,0 - 14,443,508,371,589
2013,BGR,Males,25 - 34,567,664,483,763
2013,BGR,Males,35 - 44,473,521,412,654
2013,BGR,Males,45 - 54,269,306,232,372
2013,BGR,Males,55 - 64,130,148,111,181
2013,BGR,Males,65+,45,68,47,78
2013,BGR,Males,All,2431,2608,2320,3547
2013,CHN,Both,0 - 14,2010,1656,1419,2192
2013,BGR,Males,15 - 24,502,463,437,692
2013,CHN,Males,65+,80,73,47,79
2013,CHN,Males,All,4013,4476,3285,4987
2013,COL,Both,0 - 14,1401,1520,1142,1772
2013,COL,Males,65+,102,116,88,144
2013,COL,Males,All,3812,3247,2798,4262
2013,CUB,Both,0 - 14,717,563,483,763
2013,CUB,Both,15 - 24,986,830,722,1131
2013,CUB,Both,25 - 34,950,1172,970,1511
2013,CUB,Both,35 - 44,863,980,821,1283
2013,CUB,Both,45 - 54,739,776,632,993
2013,COL,Males,55 - 64,131,153,106,173
2013,CUB,Both,55 - 64,411,461,369,586
2013,CUB,Both,All,5116,4924,4238,6402
2013,CUB,Females,0 - 14,321,275,228,367
2013,CUB,Females,15 - 24,505,484,372,591
2013,CUB,Females,25 - 34,545,591,499,789
2013,CUB,Females,35 - 44,451,490,416,660
2013,CUB,Females,45 - 54,411,395,340,542
2013,CUB,Females,55 - 64,266,259,224,360
2013,CUB,Both,65+,452,371,332,529
2013,COL,Males,45 - 54,234,255,188,304
2013,COL,Males,35 - 44,494,488,375,596
2013,COL,Males,25 - 34,1061,991,818,1279
2013,COL,Both,15 - 24,2229,2231,1777,2732
2013,COL,Both,25 - 34,2395,2246,1957,3003
2013,COL,Both,35 - 44,1094,1172,936,1458
2013,COL,Both,45 - 54,630,747,511,806
2013,COL,Both,55 - 64,509,555,379,603
2013,COL,Both,65+,431,435,324,517
2013,COL,Both,All,8688,9274,7253,10842
2013,COL,Females,0 - 14,681,709,547,862
2013,COL,Females,15 - 24,1158,1112,969,1509
2013,COL,Females,25 - 34,1334,1251,1266,1961
2013,COL,Females,35 - 44,598,617,529,834
2013,COL,Females,45 - 54,396,457,310,494
2013,COL,Females,55 - 64,379,392,259,415
2013,COL,Females,65+,328,307,225,362
2013,COL,Females,All,4877,5578,4224,6380
2013,COL,Males,0 - 14,720,771,600,943
2013,COL,Males,15 - 24,1072,913,725,1136
2013,BGR,Both,All,4947,5376,4774,7195
2013,CUB,Females,65+,285,227,213,344
2013,BGR,Both,65+,156,195,145,236
2013,BGR,Both,45 - 54,536,622,488,771
2013,DZA,Males,35 - 44,614,590,452,716
2013,DZA,Males,45 - 54,361,337,279,447
2013,DZA,Males,55 - 64,146,165,119,195
2013,DZA,Males,65+,56,59,50,83
2013,DZA,Males,All,2750,2518,2346,3586
2013,ARG,Both,0 - 14,524,512,347,553
2013,ARG,Both,15 - 24,602,602,407,645
2013,DZA,Males,25 - 34,642,668,717,1124
2013,ARG,Both,25 - 34,1083,1173,804,1256
2013,ARG,Both,45 - 54,321,351,250,401
2013,ARG,Both,55 - 64,260,306,228,366
2013,ARG,Both,65+,386,392,254,407
2013,ARG,Both,All,3758,3815,2994,4554
2013,ARG,Females,0 - 14,258,273,174,281
2013,ARG,Females,15 - 24,293,313,255,408
2013,ARG,Females,25 - 34,532,646,448,709
2013,ARG,Both,35 - 44,582,618,440,696
2013,ARG,Females,35 - 44,289,313,205,331
2013,DZA,Males,15 - 24,378,409,392,623
2013,DZA,Females,All,2012,1922,1631,2511
2013,MAR,Females,25 - 34,2648,2970,2480,3787
2013,DZA,Both,0 - 14,1047,1097,936,1459
2013,DZA,Both,15 - 24,718,800,659,1035
2013,DZA,Both,25 - 34,1151,1132,1185,1838
2013,DZA,Both,35 - 44,922,954,780,1220
2013,DZA,Both,45 - 54,543,535,503,795
2013,DZA,Both,55 - 64,276,309,218,351
2013,DZA,Males,0 - 14,551,586,504,796
2013,DZA,Both,65+,106,118,106,174
2013,DZA,Females,0 - 14,496,488,377,599
2013,DZA,Females,15 - 24,341,391,258,413
2013,DZA,Females,25 - 34,508,514,471,745
2013,DZA,Females,35 - 44,307,370,315,503
2013,DZA,Females,45 - 54,181,219,186,301
2013,DZA,Females,55 - 64,129,132,94,154
2013,DZA,Females,65+,49,56,47,79
2013,DZA,Both,All,4762,4530,3963,5994
2013,ARG,Females,45 - 54,158,188,120,196
2013,ARG,Females,55 - 64,158,190,141,230
2013,ARG,Females,65+,263,274,173,280
2013,BRA,Females,45 - 54,222,229,188,303
2013,BRA,Females,55 - 64,130,131,93,153
2013,BRA,Females,65+,63,76,55,91
2013,BRA,Females,All,3010,3419,2412,3684
2013,BRA,Males,0 - 14,464,440,354,564
2013,BRA,Males,15 - 24,558,634,468,740
2013,BRA,Males,25 - 34,636,692,488,771
2013,BRA,Females,35 - 44,490,426,430,682
2013,BRA,Males,35 - 44,254,242,264,423
2013,BRA,Males,55 - 64,45,42,31,52
2013,BRA,Males,65+,19,24,17,30
2013,BRA,Males,All,2066,2327,1930,2962
2013,BGR,Both,0 - 14,828,859,730,1144
2013,BGR,Both,15 - 24,1057,969,921,1435
2013,BGR,Both,25 - 34,1145,1269,981,1527
2013,BGR,Both,35 - 44,901,967,805,1259
2013,BRA,Males,45 - 54,92,84,83,137
2013,BRA,Females,25 - 34,962,1138,876,1367
2013,BRA,Females,15 - 24,701,860,710,1113
2013,BRA,Females,0 - 14,441,570,379,603
2013,ARG,Females,All,1949,2094,1514,2335
2013,ARG,Males,0 - 14,267,262,183,296
2013,ARG,Males,15 - 24,310,269,225,361
2013,ARG,Males,25 - 34,551,640,408,648
2013,ARG,Males,35 - 44,293,353,218,350
2013,ARG,Males,45 - 54,164,173,115,187
2013,ARG,Males,55 - 64,101,110,91,149
2013,ARG,Males,65+,123,125,96,157
2013,ARG,Males,All,1810,1794,1396,2156
2013,BRA,Both,0 - 14,905,1005,720,1128
2013,BRA,Both,15 - 24,1258,1500,1171,1816
2013,BRA,Both,25 - 34,1597,1973,1525,2352
2013,BRA,Both,35 - 44,743,746,712,1115
2013,BRA,Both,45 - 54,314,292,294,470
2013,BRA,Both,55 - 64,175,172,132,215
2013,BRA,Both,65+,82,93,74,123
2013,BRA,Both,All,5076,5740,4400,6642
2013,BGR,Both,55 - 64,325,385,301,481
2013,CUB,Females,All,2786,2774,2248,3439
2013,BGR,Females,0 - 14,383,438,376,598
2013,CUB,Males,15 - 24,481,368,322,513
2013,HND,Both,0 - 14,867,838,591,930
2013,HND,Both,15 - 24,1341,1270,1071,1664
2013,HND,Both,25 - 34,1228,1362,1169,1813
2013,HND,Both,35 - 44,546,587,506,799
2013,HND,Both,45 - 54,240,217,191,308
2013,HND,Both,55 - 64,81,90,69,113
2013,HND,Both,65+,40,40,33,56
2013,DEU,Males,All,3539,3669,2654,4047
2013,HND,Both,All,4342,4551,4058,6135
2013,HND,Females,15 - 24,953,978,858,1340
2013,HND,Females,25 - 34,977,1124,988,1537
2013,HND,Females,35 - 44,447,511,393,624
2013,HND,Females,45 - 54,201,216,166,268
2013,HND,Females,55 - 64,63,84,57,95
2013,HND,Females,65+,28,33,26,44
2013,HND,Females,All,3149,3577,3172,4820
2013,HND,Females,0 - 14,478,420,322,514
2013,DEU,Males,65+,662,583,441,698
2013,DEU,Males,55 - 64,486,510,362,577
2013,DEU,Males,45 - 54,533,546,397,630
2013,DEU,Both,35 - 44,908,945,747,1169
2013,DEU,Both,45 - 54,982,979,760,1190
2013,DEU,Both,55 - 64,935,936,777,1215
2013,DEU,Both,65+,1210,1130,973,1514
2013,DEU,Both,All,7241,7026,5276,7935
2013,DEU,Females,0 - 14,325,330,242,389
2013,DEU,Females,15 - 24,752,578,398,631
2013,DEU,Females,25 - 34,741,725,636,999
2013,DEU,Females,35 - 44,440,423,352,559
2013,DEU,Females,45 - 54,449,437,347,552
2013,DEU,Females,55 - 64,448,448,378,601
2013,DEU,Females,65+,546,585,469,741
2013,DEU,Females,All,3702,3399,2754,4195
2013,DEU,Males,0 - 14,343,316,271,434
2013,DEU,Males,15 - 24,416,420,390,619
2013,DEU,Males,25 - 34,631,644,592,932
2013,DEU,Males,35 - 44,468,514,352,560
2013,HND,Males,0 - 14,388,375,242,388
2013,DEU,Both,25 - 34,1372,1469,1256,1945
2013,HND,Males,15 - 24,387,326,293,468
2013,HND,Males,35 - 44,99,110,84,139
2013,ITA,Males,15 - 24,1078,1196,949,1477
2013,ITA,Males,25 - 34,2393,2518,2207,3378
2013,ITA,Males,35 - 44,1337,1458,1007,1566
2013,ITA,Males,45 - 54,734,760,554,872
2013,ITA,Males,55 - 64,417,491,328,524
2013,ITA,Males,65+,338,372,292,467
2013,ITA,Males,All,6876,7398,6608,9896
2013,ITA,Males,0 - 14,580,672,563,887
2013,MAR,Both,0 - 14,3388,4207,3128,4754
2013,MAR,Both,25 - 34,6199,6777,6053,9079
2013,MAR,Both,35 - 44,3116,3546,3075,4675
2013,MAR,Both,45 - 54,1376,1402,1069,1661
2013,MAR,Both,55 - 64,841,881,696,1092
2013,MAR,Both,65+,579,733,564,889
2013,MAR,Both,All,20516,22717,19676,28864
2013,CUB,Males,0 - 14,394,293,245,393
2013,MAR,Both,15 - 24,5016,5841,4599,6936
2013,ITA,Females,All,5308,6188,4931,7426
2013,ITA,Females,65+,322,360,356,567
2013,ITA,Females,55 - 64,374,395,330,526
2013,HND,Males,45 - 54,38,39,30,51
2013,HND,Males,55 - 64,18,16,11,20
2013,HND,Males,65+,12,10,6,11
2013,HND,Males,All,1193,1179,946,1474
2013,ITA,Both,0 - 14,1099,1277,1078,1674
2013,ITA,Both,15 - 24,2094,2135,1941,2979
2013,ITA,Both,25 - 34,4227,4682,4106,6206
2013,ITA,Both,35 - 44,2108,2238,1645,2533
2013,ITA,Both,45 - 54,1204,1221,924,1440
2013,ITA,Both,55 - 64,791,869,669,1050
2013,ITA,Both,65+,660,728,663,1040
2013,ITA,Both,All,12183,12981,11400,16895
2013,ITA,Females,0 - 14,519,564,433,685
2013,ITA,Females,15 - 24,1016,1096,963,1499
2013,ITA,Females,25 - 34,1834,2069,1721,2648
2013,ITA,Females,35 - 44,771,843,669,1050
2013,ITA,Females,45 - 54,471,465,378,600
2013,HND,Males,25 - 34,250,245,224,360
2013,DEU,Both,15 - 24,1167,977,783,1224
2013,MAR,Females,0 - 14,1506,2020,1410,2179
2013,CUB,Males,25 - 34,404,534,428,678
2013,DOM,Females,All,4519,5075,4386,6620
2013,DOM,Males,0 - 14,881,967,737,1154
2013,DOM,Males,15 - 24,1099,1248,868,1355
2013,DOM,Males,25 - 34,872,959,743,1163
2013,DOM,Males,35 - 44,442,564,420,665
2013,DOM,Males,45 - 54,188,227,154,249
2013,DOM,Males,55 - 64,62,79,59,98
2013,DOM,Females,55 - 64,183,127,106,174
2013,DOM,Males,65+,54,43,36,60
2013,ECU,Both,0 - 14,1039,984,779,1218
2013,ECU,Both,15 - 24,1576,1446,1207,1870
2013,ECU,Both,25 - 34,1465,1313,1189,1843
2013,ECU,Both,35 - 44,598,557,489,772
2013,ECU,Both,45 - 54,295,268,244,391
2013,ECU,Both,55 - 64,160,157,107,175
2013,ECU,Both,65+,130,137,103,169
2013,DOM,Males,All,3597,4073,3252,4939
2013,ECU,Both,All,5262,5337,4205,6353
2013,DOM,Females,45 - 54,232,265,226,363
