Year,Nationality code,Sex,Age group,Immigrant count,Unemployment %,Political and Violence Percentile,Probability of dying young,Rule of Law Percentile,Salaried workers %,GDP_growth,Inflation_annual,Liberal democracy index,Continent,Sub-region,Health equality,Judicial accountability,One-sided violence_deaths,Non-state_deaths,Intrastate_deaths,Interstate_deaths,Number of residents,Political regime,Homicide Rate,Number of Turist,Spanish language,Restricciones_pandemia,Año post_pandemia
2017,PER,Females,35 - 44,1478,3.69,36.19,4.4,31.9,47.02,2.52,3.62,0.679,America,South America,0.42,0.5,0,0,0,0,34524,7,7.87,66640000,1,0,0
2017,PER,Females,45 - 54,908,3.69,36.19,4.4,31.9,47.02,2.52,3.62,0.679,America,South America,0.42,0.5,0,0,0,0,34524,7,7.87,66640000,1,0,0
2017,PER,Females,55 - 64,548,3.69,36.19,4.4,31.9,47.02,2.52,3.62,0.679,America,South America,0.42,0.5,0,0,0,0,34524,7,7.87,66640000,1,0,0
2017,PER,Females,65+,650,3.69,36.19,4.4,31.9,47.02,2.52,3.62,0.679,America,South America,0.42,0.5,0,0,0,0,34524,7,7.87,66640000,1,0,0
2017,PER,Females,All,8154,3.69,36.19,4.4,31.9,47.02,2.52,3.62,0.679,America,South America,0.42,0.5,0,0,0,0,34524,7,7.87,66640000,1,0,0
2017,PER,Males,0 - 14,906,3.69,36.19,4.4,31.9,47.02,2.52,3.62,0.679,America,South America,0.42,0.5,0,0,0,0,29648,7,7.87,66640000,1,0,0
2017,PER,Males,25 - 34,1731,3.69,36.19,4.4,31.9,47.02,2.52,3.62,0.679,America,South America,0.42,0.5,0,0,0,0,29648,7,7.87,66640000,1,0,0
2017,PRT,Females,55 - 64,205,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,37741,7,0.74,66640000,0,0,0
2017,ROU,Females,0 - 14,2402,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,353787,7,1.29,66640000,0,0,0
2017,PRT,Females,All,3299,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,37741,7,0.74,66640000,0,0,0
2017,ROU,Females,55 - 64,947,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,353787,7,1.29,66640000,0,0,0
2017,ROU,Females,65+,531,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,353787,7,1.29,66640000,0,0,0
2017,ROU,Females,All,14904,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,353787,7,1.29,66640000,0,0,0
2017,ROU,Males,0 - 14,2515,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,333946,7,1.29,66640000,0,0,0
2017,ROU,Males,15 - 24,3801,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,333946,7,1.29,66640000,0,0,0
2017,ROU,Males,25 - 34,4262,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,333946,7,1.29,66640000,0,0,0
2017,ROU,Males,35 - 44,3019,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,333946,7,1.29,66640000,0,0,0
2017,ROU,Females,45 - 54,1653,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,353787,7,1.29,66640000,0,0,0
2017,ROU,Males,45 - 54,1649,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,333946,7,1.29,66640000,0,0,0
2017,ROU,Males,65+,228,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,333946,7,1.29,66640000,0,0,0
2017,ROU,Males,All,16127,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,333946,7,1.29,66640000,0,0,0
2017,RUS,Both,0 - 14,1465,5.21,24.29,5.2,20.95,92.86,1.83,5.35,0.109,Europe,Rest of Europe,0.65,0.53,0,0,53,0,72234,3,9.14,66640000,0,0,0
2017,RUS,Both,15 - 24,901,5.21,24.29,5.2,20.95,92.86,1.83,5.35,0.109,Europe,Rest of Europe,0.65,0.53,0,0,53,0,72234,3,9.14,66640000,0,0,0
2017,RUS,Both,25 - 34,1619,5.21,24.29,5.2,20.95,92.86,1.83,5.35,0.109,Europe,Rest of Europe,0.65,0.53,0,0,53,0,72234,3,9.14,66640000,0,0,0
2017,RUS,Both,35 - 44,1284,5.21,24.29,5.2,20.95,92.86,1.83,5.35,0.109,Europe,Rest of Europe,0.65,0.53,0,0,53,0,72234,3,9.14,66640000,0,0,0
2017,RUS,Both,45 - 54,868,5.21,24.29,5.2,20.95,92.86,1.83,5.35,0.109,Europe,Rest of Europe,0.65,0.53,0,0,53,0,72234,3,9.14,66640000,0,0,0
2017,ROU,Males,55 - 64,653,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,333946,7,1.29,66640000,0,0,0
2017,PRT,Females,65+,154,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,37741,7,0.74,66640000,0,0,0
2017,ROU,Females,35 - 44,2463,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,353787,7,1.29,66640000,0,0,0
2017,ROU,Females,15 - 24,3413,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,353787,7,1.29,66640000,0,0,0
2017,PRT,Males,0 - 14,494,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,50710,7,0.74,66640000,0,0,0
2017,PRT,Males,15 - 24,678,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,50710,7,0.74,66640000,0,0,0
2017,PRT,Males,25 - 34,1225,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,50710,7,0.74,66640000,0,0,0
2017,PRT,Males,35 - 44,934,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,50710,7,0.74,66640000,0,0,0
2017,PRT,Males,45 - 54,552,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,50710,7,0.74,66640000,0,0,0
2017,PRT,Males,55 - 64,221,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,50710,7,0.74,66640000,0,0,0
2017,PRT,Males,65+,146,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,50710,7,0.74,66640000,0,0,0
2017,ROU,Females,25 - 34,3495,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,353787,7,1.29,66640000,0,0,0
2017,PRT,Males,All,4250,8.87,88.57,1.7,83.33,82.8,3.51,1.51,0.848,Europe,European Union,0.79,0.66,0,0,0,0,50710,7,0.74,66640000,0,0,0
2017,ROU,Both,15 - 24,7214,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,687733,7,1.29,66640000,0,0,0
2017,ROU,Both,25 - 34,7757,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,687733,7,1.29,66640000,0,0,0
2017,ROU,Both,35 - 44,5482,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,687733,7,1.29,66640000,0,0,0
2017,ROU,Both,45 - 54,3302,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,687733,7,1.29,66640000,0,0,0
2017,ROU,Both,55 - 64,1600,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,687733,7,1.29,66640000,0,0,0
2017,ROU,Both,65+,759,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,687733,7,1.29,66640000,0,0,0
2017,ROU,Both,All,31031,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,687733,7,1.29,66640000,0,0,0
2017,ROU,Both,0 - 14,4917,4.93,48.57,2.7,67.14,74.05,8.2,4.65,0.531,Europe,European Union,0.52,0.64,0,0,0,0,687733,7,1.29,66640000,0,0,0
2017,PRY,Males,All,3127,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,20471,6,8.51,66640000,1,0,0
2017,MAR,Females,All,17064,9.69,30.95,3.2,44.29,49.33,5.06,-0.06,0.241,Africa,Africa,0.43,0.51,0,0,0,0,328872,2,2.14,66640000,0,0,0
2017,PRY,Males,55 - 64,67,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,20471,6,8.51,66640000,1,0,0
2017,NIC,Females,45 - 54,318,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,20487,3,6.65,66640000,1,0,0
2017,NIC,Females,55 - 64,78,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,20487,3,6.65,66640000,1,0,0
2017,NIC,Females,65+,39,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,20487,3,6.65,66640000,1,0,0
2017,NIC,Females,All,4494,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,20487,3,6.65,66640000,1,0,0
2017,NIC,Males,0 - 14,332,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,5722,3,6.65,66640000,1,0,0
2017,NIC,Males,15 - 24,542,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,5722,3,6.65,66640000,1,0,0
2017,NIC,Males,25 - 34,548,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,5722,3,6.65,66640000,1,0,0
2017,NIC,Females,35 - 44,824,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,20487,3,6.65,66640000,1,0,0
2017,NIC,Males,35 - 44,191,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,5722,3,6.65,66640000,1,0,0
2017,NIC,Males,55 - 64,12,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,5722,3,6.65,66640000,1,0,0
2017,NIC,Males,65+,10,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,5722,3,6.65,66640000,1,0,0
2017,NIC,Males,All,1676,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,5722,3,6.65,66640000,1,0,0
2017,PAK,Both,0 - 14,1210,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,80181,6,3.81,66640000,0,0,0
2017,PAK,Both,15 - 24,1721,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,80181,6,3.81,66640000,0,0,0
2017,PAK,Both,25 - 34,2210,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,80181,6,3.81,66640000,0,0,0
2017,PAK,Both,35 - 44,1051,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,80181,6,3.81,66640000,0,0,0
2017,NIC,Males,45 - 54,41,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,5722,3,6.65,66640000,1,0,0
2017,NIC,Females,25 - 34,1609,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,20487,3,6.65,66640000,1,0,0
2017,NIC,Females,15 - 24,1245,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,20487,3,6.65,66640000,1,0,0
2017,NIC,Females,0 - 14,381,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,20487,3,6.65,66640000,1,0,0
2017,RUS,Both,55 - 64,549,5.21,24.29,5.2,20.95,92.86,1.83,5.35,0.109,Europe,Rest of Europe,0.65,0.53,0,0,53,0,72234,3,9.14,66640000,0,0,0
2017,MAR,Males,0 - 14,3652,9.69,30.95,3.2,44.29,49.33,5.06,-0.06,0.241,Africa,Africa,0.43,0.51,0,0,0,0,420798,2,2.14,66640000,0,0,0
2017,MAR,Males,15 - 24,5762,9.69,30.95,3.2,44.29,49.33,5.06,-0.06,0.241,Africa,Africa,0.43,0.51,0,0,0,0,420798,2,2.14,66640000,0,0,0
2017,MAR,Males,25 - 34,7715,9.69,30.95,3.2,44.29,49.33,5.06,-0.06,0.241,Africa,Africa,0.43,0.51,0,0,0,0,420798,2,2.14,66640000,0,0,0
2017,MAR,Males,35 - 44,3338,9.69,30.95,3.2,44.29,49.33,5.06,-0.06,0.241,Africa,Africa,0.43,0.51,0,0,0,0,420798,2,2.14,66640000,0,0,0
2017,MAR,Males,45 - 54,1138,9.69,30.95,3.2,44.29,49.33,5.06,-0.06,0.241,Africa,Africa,0.43,0.51,0,0,0,0,420798,2,2.14,66640000,0,0,0
2017,MAR,Males,55 - 64,625,9.69,30.95,3.2,44.29,49.33,5.06,-0.06,0.241,Africa,Africa,0.43,0.51,0,0,0,0,420798,2,2.14,66640000,0,0,0
2017,MAR,Males,65+,547,9.69,30.95,3.2,44.29,49.33,5.06,-0.06,0.241,Africa,Africa,0.43,0.51,0,0,0,0,420798,2,2.14,66640000,0,0,0
2017,MAR,Males,All,22777,9.69,30.95,3.2,44.29,49.33,5.06,-0.06,0.241,Africa,Africa,0.43,0.51,0,0,0,0,420798,2,2.14,66640000,0,0,0
2017,NIC,Both,0 - 14,713,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,26209,3,6.65,66640000,1,0,0
2017,NIC,Both,15 - 24,1787,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,26209,3,6.65,66640000,1,0,0
2017,NIC,Both,25 - 34,2157,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,26209,3,6.65,66640000,1,0,0
2017,NIC,Both,35 - 44,1015,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,26209,3,6.65,66640000,1,0,0
2017,NIC,Both,45 - 54,359,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,26209,3,6.65,66640000,1,0,0
2017,NIC,Both,55 - 64,90,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,26209,3,6.65,66640000,1,0,0
2017,NIC,Both,65+,49,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,26209,3,6.65,66640000,1,0,0
2017,NIC,Both,All,6170,3.3,44.29,6.3,28.57,55.8,4.63,4.12,0.105,America,Central America and Caribbean,0.34,0.28,0,0,0,0,26209,3,6.65,66640000,1,0,0
2017,PAK,Both,45 - 54,284,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,80181,6,3.81,66640000,0,0,0
2017,PRY,Males,65+,21,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,20471,6,8.51,66640000,1,0,0
2017,PAK,Both,55 - 64,69,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,80181,6,3.81,66640000,0,0,0
2017,PAK,Both,All,6580,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,80181,6,3.81,66640000,0,0,0
2017,PRY,Both,55 - 64,341,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,71142,6,8.51,66640000,1,0,0
2017,PRY,Both,65+,108,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,71142,6,8.51,66640000,1,0,0
2017,PRY,Both,All,8364,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,71142,6,8.51,66640000,1,0,0
2017,PRY,Females,0 - 14,614,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,50671,6,8.51,66640000,1,0,0
2017,PRY,Females,15 - 24,1702,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,50671,6,8.51,66640000,1,0,0
2017,PRY,Females,25 - 34,1435,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,50671,6,8.51,66640000,1,0,0
2017,PRY,Females,35 - 44,674,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,50671,6,8.51,66640000,1,0,0
2017,PRY,Both,45 - 54,586,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,71142,6,8.51,66640000,1,0,0
2017,PRY,Females,45 - 54,451,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,50671,6,8.51,66640000,1,0,0
2017,PRY,Females,65+,87,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,50671,6,8.51,66640000,1,0,0
2017,PRY,Females,All,5237,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,50671,6,8.51,66640000,1,0,0
2017,PRY,Males,0 - 14,550,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,20471,6,8.51,66640000,1,0,0
2017,PRY,Males,15 - 24,1063,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,20471,6,8.51,66640000,1,0,0
2017,PRY,Males,25 - 34,980,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,20471,6,8.51,66640000,1,0,0
2017,PRY,Males,35 - 44,311,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,20471,6,8.51,66640000,1,0,0
2017,PRY,Males,45 - 54,135,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,20471,6,8.51,66640000,1,0,0
2017,PRY,Females,55 - 64,274,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,50671,6,8.51,66640000,1,0,0
2017,PRY,Both,35 - 44,985,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,71142,6,8.51,66640000,1,0,0
2017,PRY,Both,25 - 34,2415,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,71142,6,8.51,66640000,1,0,0
2017,PRY,Both,15 - 24,2765,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,71142,6,8.51,66640000,1,0,0
2017,PAK,Females,0 - 14,518,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,22576,6,3.81,66640000,0,0,0
2017,PAK,Females,15 - 24,369,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,22576,6,3.81,66640000,0,0,0
2017,PAK,Females,25 - 34,610,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,22576,6,3.81,66640000,0,0,0
2017,PAK,Females,35 - 44,378,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,22576,6,3.81,66640000,0,0,0
2017,PAK,Females,45 - 54,84,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,22576,6,3.81,66640000,0,0,0
2017,PAK,Females,55 - 64,28,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,22576,6,3.81,66640000,0,0,0
2017,PAK,Females,65+,13,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,22576,6,3.81,66640000,0,0,0
2017,PAK,Females,All,2000,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,22576,6,3.81,66640000,0,0,0
2017,PAK,Males,0 - 14,692,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,57605,6,3.81,66640000,0,0,0
2017,PAK,Males,15 - 24,1352,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,57605,6,3.81,66640000,0,0,0
2017,PAK,Males,25 - 34,1600,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,57605,6,3.81,66640000,0,0,0
2017,PAK,Males,35 - 44,673,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,57605,6,3.81,66640000,0,0,0
2017,PAK,Males,45 - 54,200,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,57605,6,3.81,66640000,0,0,0
2017,PAK,Males,55 - 64,41,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,57605,6,3.81,66640000,0,0,0
2017,PAK,Males,65+,22,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,57605,6,3.81,66640000,0,0,0
2017,PAK,Males,All,4580,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,57605,6,3.81,66640000,0,0,0
2017,PRY,Both,0 - 14,1164,6.14,46.19,6.7,28.1,56.37,4.81,2.16,0.419,America,South America,0.27,0.45,0,0,0,0,71142,6,8.51,66640000,1,0,0
2017,PAK,Both,65+,35,3.19,1.9,6.1,23.81,49.4,4.43,4.03,0.258,Asia,Asia,0.24,0.14,234,3,633,34,80181,6,3.81,66640000,0,0,0
2017,RUS,Both,65+,318,5.21,24.29,5.2,20.95,92.86,1.83,5.35,0.109,Europe,Rest of Europe,0.65,0.53,0,0,53,0,72234,3,9.14,66640000,0,0,0
2017,UKR,Females,All,4321,9.5,6.67,4.0,23.33,83.69,2.36,22.1,0.239,Europe,Rest of Europe,0.67,0.57,0,0,415,0,58915,6,6.16,66640000,0,0,0
2017,RUS,Females,0 - 14,674,5.21,24.29,5.2,20.95,92.86,1.83,5.35,0.109,Europe,Rest of Europe,0.65,0.53,0,0,53,0,48547,3,9.14,66640000,0,0,0
2017,GBR,Males,0 - 14,1127,4.33,60.48,1.9,92.86,84.71,2.66,1.86,0.8,Europe,Rest of Europe,0.88,0.82,0,0,0,0,121367,7,1.19,66640000,0,0,0
2017,GBR,Males,15 - 24,645,4.33,60.48,1.9,92.86,84.71,2.66,1.86,0.8,Europe,Rest of Europe,0.88,0.82,0,0,0,0,121367,7,1.19,66640000,0,0,0
2017,GBR,Males,25 - 34,1529,4.33,60.48,1.9,92.86,84.71,2.66,1.86,0.8,Europe,Rest of Europe,0.88,0.82,0,0,0,0,121367,7,1.19,66640000,0,0,0
2017,GBR,Males,35 - 44,1417,4.33,60.48,1.9,92.86,84.71,2.66,1.86,0.8,Europe,Rest of Europe,0.88,0.82,0,0,0,0,121367,7,1.19,66640000,0,0,0
2017,GBR,Males,45 - 54,1918,4.33,60.48,1.9,92.86,84.71,2.66,1.86,0.8,Europe,Rest of Europe,0.88,0.82,0,0,0,0,121367,7,1.19,66640000,0,0,0
2017,GBR,Males,55 - 64,2434,4.33,60.48,1.9,92.86,84.71,2.66,1.86,0.8,Europe,Rest of Europe,0.88,0.82,0,0,0,0,121367,7,1.19,66640000,0,0,0
2017,GBR,Males,65+,2287,4.33,60.48,1.9,92.86,84.71,2.66,1.86,0.8,Europe,Rest of Europe,0.88,0.82,0,0,0,0,121367,7,1.19,66640000,0,0,0
2017,GBR,Females,All,9890,4.33,60.48,1.9,92.86,84.71,2.66,1.86,0.8,Europe,Rest of Europe,0.88,0.82,0,0,0,0,119418,7,1.19,66640000,0,0,0
2017,GBR,Males,All,11357,4.33,60.48,1.9,92.86,84.71,2.66,1.86,0.8,Europe,Rest of Europe,0.88,0.82,0,0,0,0,121367,7,1.19,66640000,0,0,0
2017,USA,Both,15 - 24,1922,4.36,55.71,4.6,91.9,93.66,2.24,1.9,0.753,America,North America,0.55,0.86,8,0,0,0,32954,7,5.24,66640000,0,0,0
2017,USA,Both,25 - 34,1910,4.36,55.71,4.6,91.9,93.66,2.24,1.9,0.753,America,North America,0.55,0.86,8,0,0,0,32954,7,5.24,66640000,0,0,0
2017,USA,Both,35 - 44,814,4.36,55.71,4.6,91.9,93.66,2.24,1.9,0.753,America,North America,0.55,0.86,8,0,0,0,32954,7,5.24,66640000,0,0,0
2017,USA,Both,45 - 54,612,4.36,55.71,4.6,91.9,93.66,2.24,1.9,0.753,America,North America,0.55,0.86,8,0,0,0,32954,7,5.24,66640000,0,0,0
2017,USA,Both,55 - 64,480,4.36,55.71,4.6,91.9,93.66,2.24,1.9,0.753,America,North America,0.55,0.86,8,0,0,0,32954,7,5.24,66640000,0,0,0
2017,USA,Both,65+,448,4.36,55.71,4.6,91.9,93.66,2.24,1.9,0.753,America,North America,0.55,0.86,8,0,0,0,32954,7,5.24,66640000,0,0,0
2017,USA,Both,All,7471,4.36,55.71,4.6,91.9,93.66,2.24,1.9,0.753,America,North America,0.55,0.86,8,0,0,0,32954,7,5.24,66640000,0,0,0
