Year,Nationality code,Sex,Age group,Immigrant count,Prediction_rn_noagg,Lower limit_noagg,Upper limit_noagg
2017,COL,Males,15 - 24,3374,3484,2749,4596
2017,COL,Males,25 - 34,4729,4865,3812,6254
2017,COL,Males,35 - 44,2439,2218,2119,3598
2017,BGR,Females,25 - 34,680,570,474,888
2017,BGR,Females,0 - 14,450,385,262,512
2017,DZA,Males,55 - 64,137,168,57,127
2017,DZA,Males,65+,83,104,58,128
2017,DZA,Males,45 - 54,335,296,228,451
2017,ARG,Females,0 - 14,591,626,515,959
2017,ARG,Females,15 - 24,741,823,646,1185
2017,ARG,Females,25 - 34,1563,1543,1422,2475
2017,ARG,Females,35 - 44,724,879,750,1361
2017,ARG,Females,45 - 54,357,441,373,711
2017,DZA,Males,35 - 44,461,585,482,902
2017,DZA,Males,25 - 34,760,775,655,1200
2017,DZA,Males,15 - 24,525,499,373,711
2017,MAR,Females,35 - 44,2462,2803,2687,4498
2017,DZA,Females,0 - 14,470,493,306,591
2017,DZA,Females,15 - 24,259,321,233,460
2017,DZA,Females,25 - 34,520,575,406,770
2017,DZA,Females,35 - 44,333,323,268,524
2017,DZA,Females,45 - 54,162,184,134,277
2017,DZA,Females,55 - 64,129,130,69,150
2017,DZA,Females,65+,94,87,78,168
2017,DZA,Males,0 - 14,506,590,496,927
2017,ARG,Females,55 - 64,301,307,263,515
2017,CUB,Males,0 - 14,403,488,338,650
2017,ARG,Females,65+,449,379,247,485
2017,ARG,Males,0 - 14,583,620,538,1000
2017,BRA,Females,65+,195,195,162,328
2017,BRA,Males,0 - 14,936,1065,796,1438
2017,BRA,Males,15 - 24,1158,1244,895,1605
2017,BRA,Males,25 - 34,1691,1464,1330,2325
2017,BRA,Males,35 - 44,1004,839,714,1299
2017,BRA,Males,45 - 54,323,358,272,532
2017,BRA,Females,55 - 64,353,398,264,516
2017,BRA,Males,55 - 64,121,148,100,211
2017,BRA,Males,65+,77,91,53,118
2017,BRA,Females,45 - 54,642,711,487,911
2017,BRA,Females,35 - 44,1458,1380,963,1719
2017,BRA,Females,25 - 34,2249,2345,1783,3060
2017,ARG,Males,15 - 24,676,823,616,1132
2017,ARG,Males,25 - 34,1349,1428,1374,2397
2017,ARG,Males,35 - 44,741,882,677,1237
2017,ARG,Males,45 - 54,306,399,356,681
2017,ARG,Males,55 - 64,159,197,178,359
2017,ARG,Males,65+,243,227,183,369
2017,BRA,Females,0 - 14,975,1141,836,1507
2017,BRA,Females,15 - 24,1321,1597,1143,2018
2017,CUB,Males,15 - 24,570,611,503,938
2017,BGR,Females,15 - 24,540,540,369,704
2017,CUB,Males,35 - 44,582,653,488,912
2017,HND,Females,0 - 14,1235,1404,1236,2170
2017,HND,Females,15 - 24,3857,3851,2601,4363
2017,HND,Females,35 - 44,2241,2048,1668,2875
2017,HND,Females,45 - 54,918,777,564,1045
2017,HND,Females,55 - 64,325,287,190,380
2017,HND,Females,65+,137,148,129,268
2017,HND,Males,0 - 14,1129,1340,944,1686
2017,HND,Males,15 - 24,1448,1518,972,1733
2017,HND,Females,25 - 34,4735,4476,3009,5004
2017,DEU,Males,65+,671,679,540,1003
2017,DEU,Females,0 - 14,473,560,340,653
2017,DEU,Females,15 - 24,834,849,601,1107
2017,DEU,Females,25 - 34,1043,962,784,1418
2017,DEU,Females,35 - 44,574,575,422,798
2017,DEU,Females,45 - 54,557,574,372,709
2017,DEU,Females,55 - 64,487,538,496,926
2017,DEU,Females,65+,569,640,560,1037
2017,DEU,Males,0 - 14,522,470,349,669
2017,DEU,Males,15 - 24,494,457,389,740
2017,DEU,Males,25 - 34,891,842,715,1302
2017,DEU,Males,35 - 44,614,696,539,1000
2017,DEU,Males,45 - 54,715,682,546,1014
2017,DEU,Males,55 - 64,641,565,476,891
2017,HND,Males,25 - 34,1409,1463,1058,1877
2017,HND,Males,35 - 44,539,579,409,774
2017,HND,Males,55 - 64,67,71,50,113
2017,ITA,Males,35 - 44,2832,2974,2175,3687
2017,ITA,Males,45 - 54,1588,1774,1307,2287
2017,ITA,Males,55 - 64,884,999,726,1321
2017,ITA,Males,65+,842,712,509,948
2017,ITA,Males,25 - 34,5290,5147,4266,6954
2017,MAR,Females,0 - 14,3109,3872,2717,4546
2017,MAR,Females,15 - 24,3729,5009,4169,6806
2017,CUB,Males,25 - 34,1304,1192,882,1583
2017,ITA,Males,15 - 24,2524,2624,2259,3821
2017,ITA,Males,0 - 14,1586,1845,1416,2464
2017,HND,Males,65+,54,49,42,95
2017,ITA,Females,0 - 14,1509,1509,1148,2026
2017,ITA,Females,15 - 24,2488,2483,2002,3411
2017,ITA,Females,25 - 34,4429,4501,3764,6179
2017,ITA,Females,35 - 44,1961,2107,1476,2563
2017,ITA,Females,45 - 54,1229,1295,859,1545
2017,ITA,Females,55 - 64,869,895,687,1254
2017,ITA,Females,65+,762,782,555,1028
2017,HND,Males,45 - 54,188,220,143,294
2017,MAR,Females,25 - 34,4650,5845,5028,8123
2017,DOM,Males,0 - 14,831,892,824,1486
2017,DOM,Males,15 - 24,1214,1240,941,1682
2017,DOM,Males,25 - 34,1114,998,1064,1886
2017,DOM,Males,35 - 44,689,513,533,991
2017,DOM,Males,45 - 54,271,253,218,432
2017,DOM,Males,55 - 64,89,84,79,170
2017,DOM,Males,65+,49,42,48,107
2017,ECU,Females,0 - 14,473,567,529,983
2017,ECU,Females,15 - 24,1244,1252,799,1443
2017,DOM,Females,65+,121,81,69,150
2017,DOM,Females,45 - 54,373,361,257,504
2017,CUB,Males,45 - 54,527,574,404,766
2017,CUB,Males,55 - 64,202,261,208,415
2017,CUB,Males,65+,195,211,181,364
2017,DOM,Females,55 - 64,183,150,115,240
2017,DOM,Females,0 - 14,787,766,658,1205
2017,DOM,Females,15 - 24,1427,1471,918,1643
2017,DOM,Females,25 - 34,1388,1179,1010,1797
2017,DOM,Females,35 - 44,748,673,565,1046
2017,ECU,Females,25 - 34,1470,1264,1073,1902
2017,ECU,Females,45 - 54,270,350,257,504
2017,FRA,Females,15 - 24,1239,1290,1170,2062
2017,FRA,Females,25 - 34,1366,1746,1253,2198
2017,FRA,Females,35 - 44,709,755,532,989
2017,FRA,Females,45 - 54,491,568,381,725
2017,FRA,Females,55 - 64,463,548,335,644
2017,FRA,Females,65+,516,578,464,870
2017,ECU,Females,35 - 44,587,574,529,983
2017,FRA,Males,0 - 14,805,848,693,1264
2017,FRA,Males,15 - 24,871,1060,904,1620
2017,FRA,Males,25 - 34,1476,1839,1129,1994
2017,FRA,Males,35 - 44,900,1044,668,1222
2017,FRA,Males,45 - 54,666,715,533,991
2017,FRA,Males,55 - 64,599,582,381,725
2017,FRA,Males,65+,547,581,418,791
2017,FRA,Females,0 - 14,787,833,675,1234
2017,ECU,Females,65+,207,153,129,266
2017,ECU,Males,0 - 14,492,763,691,1261
2017,ECU,Males,15 - 24,1361,1307,1097,1942
2017,ECU,Males,25 - 34,1415,1431,1283,2248
2017,ECU,Males,35 - 44,578,662,558,1033
2017,ECU,Males,45 - 54,309,330,263,514
2017,ECU,Females,55 - 64,185,214,154,314
2017,ECU,Males,65+,113,102,73,159
2017,ECU,Males,55 - 64,140,120,113,237
2018,PER,Males,45 - 54,742,770,650,1191
2018,PER,Males,55 - 64,297,371,247,486
2018,PER,Males,65+,356,457,207,412
2018,PRT,Females,0 - 14,496,445,304,588
2018,PRT,Females,15 - 24,781,692,461,865
2018,PRT,Females,25 - 34,1054,1136,716,1304
2018,PRT,Females,35 - 44,653,600,409,774
2018,PRT,Females,45 - 54,432,365,247,486
2018,PER,Males,35 - 44,1542,1443,942,1683
2018,PER,Males,15 - 24,1508,1488,1216,2138
2018,PER,Females,0 - 14,1384,1414,881,1582
2018,PER,Females,15 - 24,1729,1732,1388,2420
2018,PER,Females,25 - 34,3121,3279,2358,3979
2018,PER,Females,35 - 44,2143,1940,1268,2224
2018,PER,Females,45 - 54,1408,1138,843,1518
2018,PER,Females,55 - 64,722,647,516,961
2018,PER,Females,65+,614,763,457,859
2018,PER,Males,0 - 14,1343,1338,917,1643
2018,PER,Males,25 - 34,2430,2350,1910,3263
2018,PRT,Females,55 - 64,264,225,151,309
2018,ROU,Females,55 - 64,915,1002,741,1346
2018,ROU,Females,65+,591,489,347,666
2018,ROU,Males,0 - 14,2140,2118,1609,2779
2018,ROU,Males,15 - 24,3496,3105,2604,4368
2018,ROU,Males,25 - 34,4056,3683,2739,4580
2018,ROU,Males,35 - 44,3040,2702,2251,3808
2018,ROU,Females,45 - 54,1524,1644,1137,2008
2018,ROU,Males,45 - 54,1830,1403,1214,2134
2018,ROU,Males,65+,246,250,132,272
2018,ROU,Males,55 - 64,677,632,457,859
2018,ROU,Females,35 - 44,2310,2200,1602,2768
2018,ROU,Females,25 - 34,3148,2954,2782,4648
2018,ROU,Females,15 - 24,3075,3028,2686,4496
2018,PRT,Males,0 - 14,532,419,361,689
2018,PRT,Males,15 - 24,799,635,433,817
2018,PRT,Males,25 - 34,1377,1333,885,1588
2018,PRT,Males,35 - 44,1124,1129,693,1264
2018,PRT,Males,45 - 54,678,691,497,929
2018,PRT,Males,55 - 64,333,307,224,444
2018,PRT,Males,65+,169,186,129,268
2018,ROU,Females,0 - 14,2054,2024,1321,2310
2018,PRT,Females,65+,209,204,137,283
2018,PRY,Males,65+,51,42,28,66
2018,PRY,Males,45 - 54,173,192,130,269
2018,NIC,Females,25 - 34,2702,3473,1957,3339
2018,NIC,Females,35 - 44,1447,1606,1062,1883
2018,NIC,Females,45 - 54,488,555,419,792
2018,NIC,Females,55 - 64,138,159,104,219
2018,NIC,Females,65+,43,53,47,107
2018,NIC,Males,0 - 14,650,692,393,746
2018,NIC,Females,15 - 24,2097,2713,1528,2647
2018,NIC,Males,15 - 24,1168,1242,534,992
2018,NIC,Males,35 - 44,522,514,317,612
2018,NIC,Males,45 - 54,108,152,91,194
2018,NIC,Males,55 - 64,28,35,20,49
2018,NIC,Males,65+,10,13,12,31
2018,NIC,Males,25 - 34,1350,1357,640,1174
2018,NIC,Females,0 - 14,643,934,508,947
2018,MAR,Females,65+,1144,963,605,1115
2018,MAR,Males,0 - 14,5096,4691,3718,6108
2018,MAR,Males,15 - 24,10114,7407,6065,9699
2018,MAR,Males,25 - 34,12587,9895,7446,11778
2018,MAR,Males,35 - 44,5294,5401,3980,6514
2018,MAR,Males,45 - 54,1674,1980,1457,2533
2018,MAR,Males,55 - 64,821,831,614,1129
2018,MAR,Males,65+,694,643,465,873
2018,PRY,Females,0 - 14,567,692,506,944
2018,PRY,Females,15 - 24,1767,1802,1246,2188
2018,PRY,Females,25 - 34,1647,1952,1412,2458
2018,PRY,Females,35 - 44,762,950,654,1197
2018,PRY,Females,55 - 64,293,265,200,400
2018,PRY,Females,65+,117,127,96,205
2018,PRY,Males,0 - 14,517,558,421,796
2018,PRY,Males,15 - 24,1235,1152,752,1364
2018,PRY,Males,25 - 34,1110,1117,775,1403
2018,PRY,Males,35 - 44,452,470,330,635
2018,PRY,Females,45 - 54,539,523,374,713
2018,PAK,Females,0 - 14,691,668,346,663
2018,PAK,Females,15 - 24,489,509,400,758
2018,PAK,Females,25 - 34,798,716,484,906
2018,PAK,Females,35 - 44,474,398,288,559
2018,PAK,Females,45 - 54,155,133,98,207
2018,PAK,Females,55 - 64,33,36,29,69
2018,PAK,Females,65+,24,22,16,40
2018,PAK,Males,0 - 14,860,920,755,1369
2018,PAK,Males,15 - 24,1794,1373,916,1640
2018,PAK,Males,25 - 34,2128,1975,1244,2184
2018,PAK,Males,35 - 44,918,937,692,1263
2018,PAK,Males,45 - 54,279,295,238,469
2018,PAK,Males,55 - 64,69,54,48,108
2018,PAK,Males,65+,16,23,13,33
2018,PRY,Males,55 - 64,73,77,52,116
2018,MAR,Females,55 - 64,1344,1143,892,1600
2018,GBR,Females,65+,1863,1803,1395,2431
2018,GBR,Males,0 - 14,1150,1125,803,1451
2018,GBR,Males,15 - 24,673,705,545,1012
2018,GBR,Males,25 - 34,1598,1304,1120,1979
2018,GBR,Males,35 - 44,1379,1349,1068,1894
2018,GBR,Males,45 - 54,2039,1915,1419,2469
2018,GBR,Females,55 - 64,2765,2590,1615,2788
2018,GBR,Males,55 - 64,3034,2774,1908,3261
2018,GBR,Males,65+,2726,2588,1779,3053
2018,GBR,Females,45 - 54,1965,1561,1152,2032
2018,GBR,Females,25 - 34,1410,1231,1085,1921
2018,UKR,Males,25 - 34,897,750,510,951
2018,UKR,Males,35 - 44,685,510,376,716
2018,UKR,Males,45 - 54,360,361,204,407
2018,UKR,Males,55 - 64,156,146,105,221
2018,UKR,Males,65+,101,64,62,137
2018,GBR,Females,35 - 44,1244,1177,897,1609
2018,GBR,Females,0 - 14,1101,924,679,1240
2018,GBR,Females,15 - 24,1015,882,639,1173
2018,USA,Females,0 - 14,721,679,517,963
2018,USA,Females,15 - 24,1364,1369,971,1733
2018,VEN,Females,0 - 14,3785,3363,2350,3966
2018,VEN,Females,15 - 24,4239,3749,2763,4618
2018,VEN,Females,25 - 34,6701,6813,5507,8852
2018,VEN,Females,35 - 44,4227,4086,3049,5067
2018,VEN,Females,45 - 54,3042,2642,1998,3405
2018,VEN,Females,55 - 64,2577,2267,1692,2913
2018,VEN,Females,65+,2038,1821,1408,2453
2018,VEN,Males,0 - 14,3927,3954,2718,4547
2018,VEN,Males,15 - 24,3491,3448,2381,4014
2018,VEN,Males,25 - 34,5607,6031,4700,7621
2018,VEN,Males,35 - 44,3561,3643,2460,4140
2018,VEN,Males,45 - 54,1852,1709,1261,2212
2018,VEN,Males,55 - 64,1127,1064,832,1499
2018,VEN,Males,65+,973,827,727,1322
2018,USA,Females,25 - 34,1148,1006,761,1380
2018,USA,Females,35 - 44,470,449,375,715
2018,USA,Females,45 - 54,335,342,220,437
2018,USA,Females,55 - 64,277,305,192,385
2018,USA,Females,65+,211,217,188,378
2018,USA,Males,0 - 14,722,672,486,910
2018,USA,Males,15 - 24,766,823,705,1284
2018,USA,Males,25 - 34,839,789,694,1266
2018,USA,Males,35 - 44,437,411,364,696
2018,USA,Males,45 - 54,346,320,230,455
2018,USA,Males,55 - 64,270,262,169,342
2018,USA,Males,65+,293,265,187,376
2018,UKR,Males,15 - 24,644,701,389,740
2018,UKR,Males,0 - 14,845,803,498,930
2018,UKR,Females,65+,248,219,166,337
2018,RUS,Females,0 - 14,857,786,618,1136
2018,RUS,Females,15 - 24,571,648,530,985
2018,RUS,Females,25 - 34,1257,1052,968,1727
2018,RUS,Females,35 - 44,985,815,698,1274
2018,RUS,Females,45 - 54,473,557,455,856
2018,RUS,Females,55 - 64,385,375,303,587
2018,RUS,Females,65+,251,228,192,385
2018,RUS,Males,0 - 14,932,788,636,1167
2018,RUS,Males,15 - 24,348,357,212,421
2018,RUS,Males,25 - 34,508,489,373,712
2018,RUS,Males,35 - 44,650,662,473,886
2018,RUS,Males,45 - 54,492,462,351,672
2018,RUS,Males,55 - 64,240,209,171,346
2018,RUS,Males,65+,109,127,89,191
2018,UKR,Females,0 - 14,706,746,549,1018
2018,UKR,Females,15 - 24,767,729,511,953
2018,UKR,Females,25 - 34,1097,930,764,1385
2018,UKR,Females,35 - 44,830,828,514,957
2018,UKR,Females,45 - 54,483,577,365,697
2018,UKR,Females,55 - 64,337,340,273,533
2018,MAR,Females,45 - 54,1662,1514,1280,2243
2018,CUB,Males,15 - 24,756,761,541,1004
2018,MAR,Females,25 - 34,7401,6525,4958,8016
2018,CHN,Females,0 - 14,877,774,575,1063
2018,CHN,Females,15 - 24,2353,2277,1559,2698
2018,CHN,Females,25 - 34,1470,1463,1012,1800
2018,CHN,Females,35 - 44,992,1038,658,1205
2018,CHN,Females,45 - 54,572,603,359,687
2018,CHN,Females,65+,172,151,108,228
2018,CHN,Males,0 - 14,970,1139,807,1457
2018,CHN,Males,15 - 24,1575,1602,1284,2249
2018,CHN,Males,25 - 34,1076,1135,852,1533
2018,CHN,Males,35 - 44,787,768,592,1093
2018,CHN,Males,45 - 54,481,470,338,649
2018,CHN,Females,55 - 64,287,267,168,340
2018,CHN,Males,55 - 64,186,207,117,245
2018,BGR,Females,15 - 24,451,511,322,621
2018,BGR,Females,25 - 34,578,549,403,764
2018,BGR,Females,35 - 44,547,479,350,670
2018,BGR,Females,45 - 54,328,374,260,509
2018,BGR,Females,55 - 64,195,215,156,318
2018,BGR,Females,65+,189,173,119,248
2018,BGR,Males,0 - 14,434,405,310,598
2018,BGR,Males,25 - 34,580,651,431,812
2018,BGR,Males,35 - 44,607,553,480,898
2018,BGR,Males,45 - 54,375,409,277,541
2018,BGR,Males,55 - 64,164,185,142,291
2018,BGR,Males,65+,104,93,69,150
2018,BGR,Males,15 - 24,438,415,321,620
2018,CHN,Males,65+,147,131,88,189
2018,COL,Males,65+,409,435,375,714
2018,COL,Males,55 - 64,683,794,638,1170
2018,CUB,Females,0 - 14,554,498,344,659
2018,CUB,Females,15 - 24,913,795,571,1055
2018,CUB,Females,25 - 34,1728,1571,985,1756
2018,CUB,Females,35 - 44,868,875,673,1230
2018,CUB,Females,45 - 54,878,769,595,1096
2018,CUB,Females,55 - 64,471,476,319,614
2018,COL,Males,45 - 54,2135,2119,1382,2410
2018,COL,Males,35 - 44,4275,3947,2844,4745
2018,COL,Males,25 - 34,7217,7726,5299,8536
2018,COL,Females,0 - 14,3701,3867,3208,5315
2018,COL,Females,15 - 24,5303,5236,4674,7581
2018,COL,Females,25 - 34,8557,9040,6950,11034
2018,COL,Females,35 - 44,5692,5273,4157,6787
2018,COL,Females,45 - 54,3881,3440,2271,3840
2018,COL,Females,55 - 64,1822,1620,1419,2470
2018,COL,Females,65+,1057,1033,849,1528
2018,COL,Males,0 - 14,3740,4064,3276,5421
2018,COL,Males,15 - 24,4830,4909,4041,6609
2018,BGR,Females,0 - 14,373,370,230,455
2018,CUB,Females,65+,414,374,294,571
2018,DZA,Males,45 - 54,402,350,319,615
2018,DZA,Males,55 - 64,184,177,160,326
2018,DZA,Males,65+,115,90,103,217
2018,DZA,Males,35 - 44,653,753,559,1036
2018,ARG,Females,0 - 14,688,805,590,1088
2018,ARG,Females,15 - 24,927,1078,679,1240
2018,ARG,Females,25 - 34,1929,2219,1564,2705
2018,ARG,Females,35 - 44,977,1235,843,1517
2018,ARG,Females,45 - 54,485,561,427,806
2018,DZA,Males,25 - 34,1237,1117,988,1761
2018,DZA,Males,0 - 14,618,647,509,948
2018,DZA,Males,15 - 24,797,820,411,777
2018,DZA,Females,15 - 24,324,364,247,486
2018,DZA,Females,25 - 34,662,725,523,974
2018,DZA,Females,35 - 44,422,344,306,593
2018,DZA,Females,45 - 54,250,220,173,350
2018,DZA,Females,55 - 64,150,176,111,232
2018,DZA,Females,65+,109,97,116,242
2018,DZA,Females,0 - 14,554,545,312,602
2018,ARG,Females,55 - 64,276,339,284,552
2018,ARG,Females,65+,454,399,243,478
2018,BRA,Females,55 - 64,483,508,301,583
2018,BRA,Females,65+,250,279,205,408
2018,BRA,Males,0 - 14,1216,1240,907,1625
2018,BRA,Males,15 - 24,1369,1399,973,1736
2018,BRA,Males,25 - 34,1986,1804,1573,2721
2018,BRA,Males,35 - 44,1278,1023,873,1569
2018,BRA,Females,45 - 54,804,863,579,1070
2018,BRA,Males,45 - 54,459,443,345,661
2018,BRA,Males,65+,109,119,68,148
2018,BRA,Males,55 - 64,203,176,123,255
2018,BRA,Females,35 - 44,1840,1626,1186,2087
2018,BRA,Females,25 - 34,2691,2886,2054,3495
2018,BRA,Females,15 - 24,1596,1745,1230,2160
2018,ARG,Males,0 - 14,773,806,599,1103
2018,ARG,Males,15 - 24,928,1048,645,1183
2018,ARG,Males,25 - 34,1783,1933,1462,2539
2018,ARG,Males,35 - 44,914,1154,739,1343
2018,ARG,Males,45 - 54,436,518,392,744
2018,ARG,Males,55 - 64,235,221,197,394
2018,ARG,Males,65+,280,253,180,363
2018,BRA,Females,0 - 14,1220,1204,931,1666
2018,MAR,Females,35 - 44,4237,3367,2822,4710
2018,CUB,Males,25 - 34,1983,1461,950,1697
2018,HND,Females,0 - 14,1417,1658,1550,2683
2018,HND,Females,25 - 34,5815,5308,3591,5911
2018,HND,Females,35 - 44,2919,2361,2000,3408
2018,HND,Females,45 - 54,1168,882,693,1264
2018,HND,Females,55 - 64,358,343,246,484
2018,HND,Females,65+,181,171,179,361
2018,HND,Males,0 - 14,1401,1496,1205,2119
2018,HND,Females,15 - 24,4817,4398,3178,5268
2018,CUB,Males,0 - 14,581,561,370,705
2018,DEU,Males,55 - 64,634,575,489,914
2018,DEU,Females,0 - 14,485,555,346,663
2018,DEU,Females,15 - 24,916,828,592,1093
2018,DEU,Females,25 - 34,1040,985,784,1418
2018,DEU,Females,35 - 44,591,564,419,791
2018,DEU,Males,65+,660,698,547,1015
2018,DEU,Females,45 - 54,632,562,368,702
2018,DEU,Females,65+,567,674,553,1024
2018,DEU,Males,0 - 14,500,454,358,684
2018,DEU,Males,15 - 24,489,455,393,746
2018,DEU,Males,25 - 34,961,852,729,1325
2018,DEU,Males,35 - 44,649,680,547,1014
2018,DEU,Males,45 - 54,733,670,548,1016
2018,DEU,Females,55 - 64,557,563,490,916
2018,HND,Males,25 - 34,2252,1842,1367,2385
2018,HND,Males,35 - 44,725,706,543,1009
2018,HND,Males,45 - 54,248,247,195,391
2018,ITA,Males,25 - 34,5663,5327,4175,6815
2018,ITA,Males,35 - 44,3000,3109,2171,3680
2018,ITA,Males,45 - 54,1763,1872,1330,2324
2018,ITA,Males,55 - 64,1046,1062,758,1375
2018,ITA,Males,65+,890,768,524,975
2018,ITA,Males,15 - 24,2785,2757,2229,3773
2018,MAR,Females,0 - 14,4001,4313,2786,4654
2018,MAR,Females,15 - 24,4866,5486,4145,6768
2018,ITA,Males,0 - 14,1650,1945,1416,2466
2018,ITA,Females,65+,898,834,562,1041
2018,HND,Males,55 - 64,105,81,69,151
2018,HND,Males,65+,49,58,60,132
2018,ITA,Females,0 - 14,1575,1628,1164,2053
2018,ITA,Females,15 - 24,2672,2669,2011,3425
2018,ITA,Females,25 - 34,4816,4724,3743,6148
2018,ITA,Females,35 - 44,2085,2252,1479,2568
2018,ITA,Females,45 - 54,1412,1390,863,1552
2018,ITA,Females,55 - 64,1025,954,704,1284
2018,HND,Males,15 - 24,1984,1861,1239,2175
2018,DOM,Males,0 - 14,718,807,706,1287
2018,DOM,Males,15 - 24,1056,1128,793,1434
2018,DOM,Males,25 - 34,1063,920,904,1620
2018,DOM,Males,35 - 44,676,512,456,857
2018,DOM,Males,45 - 54,282,255,200,399
2018,DOM,Males,55 - 64,98,86,72,156
2018,DOM,Males,65+,47,43,42,96
2018,DOM,Females,65+,87,83,60,132
2018,DOM,Females,55 - 64,132,155,103,217
2018,DOM,Females,45 - 54,357,374,233,461
2018,CUB,Males,45 - 54,714,680,441,831
2018,CUB,Males,55 - 64,312,292,226,448
2018,CUB,Males,65+,213,234,190,382
2018,DOM,Females,0 - 14,689,696,552,1023
2018,DOM,Females,15 - 24,1233,1290,765,1387
2018,DOM,Females,25 - 34,1306,1096,846,1524
2018,DOM,Females,35 - 44,738,664,472,885
2018,ECU,Females,0 - 14,494,613,540,1003
2018,ECU,Females,15 - 24,1287,1293,774,1402
2018,CUB,Males,35 - 44,943,763,529,983
2018,ECU,Females,35 - 44,682,669,535,993
2018,FRA,Females,15 - 24,1379,1233,916,1641
2018,FRA,Females,25 - 34,1406,1326,1077,1909
2018,FRA,Females,35 - 44,745,645,454,853
2018,FRA,Females,45 - 54,482,493,362,692
2018,FRA,Females,55 - 64,479,515,342,657
2018,ECU,Females,25 - 34,1467,1421,1086,1923
2018,FRA,Females,0 - 14,767,744,609,1122
2018,FRA,Males,0 - 14,831,865,735,1336
2018,FRA,Males,25 - 34,1394,1414,998,1777
2018,FRA,Males,35 - 44,855,924,671,1228
2018,FRA,Males,45 - 54,689,648,556,1031
2018,FRA,Males,55 - 64,620,485,412,780
2018,FRA,Males,65+,641,591,414,783
2018,FRA,Males,15 - 24,905,989,692,1263
2018,FRA,Females,65+,542,621,460,864
2018,ECU,Females,55 - 64,213,262,153,313
2018,ECU,Females,65+,240,202,124,258
2018,ECU,Males,0 - 14,522,788,659,1207
2018,ECU,Males,15 - 24,1276,1338,1028,1827
2018,ECU,Males,25 - 34,1380,1559,1277,2238
2018,ECU,Males,35 - 44,688,713,554,1027
2018,ECU,Females,45 - 54,391,432,257,504
2018,ECU,Males,55 - 64,149,162,112,235
2018,ECU,Males,65+,115,136,71,154
2018,ECU,Males,45 - 54,382,395,264,516
2019,PER,Males,45 - 54,1249,1091,810,1462
2019,PER,Males,55 - 64,446,469,323,622
2019,PER,Males,65+,435,597,263,515
2019,PRT,Females,0 - 14,493,460,304,589
2019,PRT,Females,15 - 24,677,706,452,850
2019,PRT,Females,25 - 34,1001,1168,719,1309
2019,PRT,Females,35 - 44,573,627,398,756
2019,PER,Males,35 - 44,2490,1923,1133,2000
2019,PER,Males,15 - 24,2133,2051,1482,2572
2019,PRT,Females,45 - 54,383,415,246,484
2019,PER,Females,0 - 14,2192,1903,1056,1874
2019,PER,Females,15 - 24,2445,2402,1746,3000
2019,PER,Females,25 - 34,4333,4174,2872,4790
2019,PER,Females,35 - 44,3351,2525,1522,2638
2019,PER,Females,45 - 54,2157,1523,1007,1792
2019,PER,Females,55 - 64,1007,810,656,1202
2019,PER,Females,65+,783,957,567,1050
2019,PER,Males,0 - 14,2259,1823,1077,1908
2019,PER,Males,25 - 34,3299,3012,2264,3829
2019,PRT,Females,55 - 64,286,255,149,306
2019,ROU,Females,0 - 14,1985,2073,1343,2345
2019,ROU,Females,55 - 64,942,1073,805,1454
2019,ROU,Females,65+,607,588,400,759
2019,ROU,Males,0 - 14,2029,2112,1752,3010
2019,ROU,Males,15 - 24,3043,3248,2777,4641
2019,ROU,Males,25 - 34,3719,3858,2955,4919
2019,ROU,Males,35 - 44,2797,3281,2431,4094
2019,ROU,Females,45 - 54,1465,1845,1170,2061
2019,ROU,Males,45 - 54,1804,1710,1372,2394
2019,ROU,Males,65+,297,292,165,335
2019,ROU,Males,55 - 64,702,718,524,975
2019,PRT,Females,65+,230,231,141,289
2019,ROU,Females,35 - 44,2140,2527,1665,2869
2019,ROU,Females,15 - 24,2665,3103,2874,4792
2019,PRT,Males,0 - 14,530,429,355,680
2019,PRT,Males,15 - 24,733,657,438,825
2019,PRT,Males,25 - 34,1366,1351,886,1590
2019,PRT,Males,35 - 44,1069,1137,671,1227
2019,PRT,Males,45 - 54,774,728,483,903
2019,PRT,Males,55 - 64,397,342,229,453
2019,PRT,Males,65+,195,213,132,273
2019,ROU,Females,25 - 34,2816,3138,3001,4992
2019,PRY,Males,55 - 64,95,98,72,157
2019,NIC,Females,45 - 54,896,655,509,949
2019,NIC,Females,55 - 64,213,181,128,265
2019,NIC,Females,65+,77,63,64,140
2019,NIC,Males,0 - 14,912,941,552,1024
2019,NIC,Males,15 - 24,1529,1652,762,1381
2019,NIC,Males,25 - 34,2278,1759,895,1604
2019,NIC,Females,35 - 44,2279,1859,1254,2200
2019,NIC,Males,35 - 44,934,689,452,851
2019,NIC,Males,55 - 64,59,45,33,76
2019,NIC,Males,65+,18,17,21,52
2019,NIC,Males,45 - 54,232,213,139,286
