Year,Nationality code,Sex,Age group,Immigrant count
2009,GBR,Females,65+,1013
2009,GBR,Males,65+,1549
2009,USA,Both,0 - 14,636
2009,USA,Both,15 - 24,852
2009,USA,Both,25 - 34,796
2009,USA,Both,35 - 44,489
2009,USA,Both,45 - 54,302
2009,USA,Both,55 - 64,220
2009,USA,Both,65+,196
2009,GBR,Males,All,9313
2009,USA,Both,All,3492
2009,GBR,Females,55 - 64,2222
2009,GBR,Females,35 - 44,1232
2009,UKR,Males,35 - 44,260
2009,UKR,Males,45 - 54,177
2009,UKR,Males,55 - 64,56
2009,UKR,Males,65+,28
2009,UKR,Males,All,1837
2009,GBR,Both,0 - 14,1989
2009,GBR,Both,15 - 24,1128
2009,GBR,Females,45 - 54,1363
2009,GBR,Both,25 - 34,2236
2009,GBR,Both,45 - 54,2872
2009,GBR,Both,55 - 64,4525
2009,GBR,Both,65+,2563
2009,GBR,Both,All,17938
2009,GBR,Females,0 - 14,1004
2009,GBR,Females,15 - 24,666
2009,GBR,Females,25 - 34,1124
2009,GBR,Both,35 - 44,2626
2009,USA,Females,0 - 14,315
2009,USA,Females,15 - 24,492
2009,USA,Females,25 - 34,454
2009,VEN,Females,0 - 14,379
2009,VEN,Females,15 - 24,591
2009,VEN,Females,25 - 34,1131
2009,VEN,Females,35 - 44,491
2009,VEN,Females,45 - 54,335
2009,VEN,Females,55 - 64,284
2009,VEN,Females,65+,152
2009,VEN,Both,All,5736
2009,VEN,Females,All,3364
2009,VEN,Males,15 - 24,497
2009,VEN,Males,25 - 34,856
2009,VEN,Males,35 - 44,333
2009,VEN,Males,45 - 54,155
2009,VEN,Males,55 - 64,107
2009,VEN,Males,65+,60
2009,VEN,Males,All,2372
2009,VEN,Males,0 - 14,362
2009,VEN,Both,65+,212
2009,VEN,Both,55 - 64,392
2009,VEN,Both,45 - 54,491
2009,USA,Females,35 - 44,219
2009,USA,Females,45 - 54,114
2009,USA,Females,55 - 64,97
2009,USA,Females,65+,79
2009,USA,Females,All,1773
2009,USA,Males,0 - 14,320
2009,USA,Males,15 - 24,359
2009,USA,Males,25 - 34,342
2009,USA,Males,35 - 44,268
2009,USA,Males,45 - 54,187
2009,USA,Males,55 - 64,123
2009,USA,Males,65+,117
2009,USA,Males,All,1719
2009,VEN,Both,0 - 14,744
2009,VEN,Both,15 - 24,1087
2009,VEN,Both,25 - 34,1987
2009,VEN,Both,35 - 44,823
2009,UKR,Males,25 - 34,441
2009,RUS,Both,All,5288
2009,UKR,Males,15 - 24,413
2009,UKR,Females,All,2913
2009,SEN,Both,55 - 64,39
2009,SEN,Both,65+,8
2009,SEN,Both,All,7176
2009,SEN,Females,0 - 14,220
2009,SEN,Females,15 - 24,349
2009,SEN,Females,25 - 34,479
2009,SEN,Females,35 - 44,178
2009,SEN,Both,45 - 54,207
2009,SEN,Females,45 - 54,32
2009,SEN,Females,65+,3
2009,SEN,Females,All,1271
2009,SEN,Males,0 - 14,427
2009,SEN,Males,15 - 24,1598
2009,SEN,Males,25 - 34,2734
2009,SEN,Males,35 - 44,937
2009,SEN,Males,45 - 54,174
2009,SEN,Females,55 - 64,9
2009,SEN,Males,55 - 64,30
2009,SEN,Both,35 - 44,1116
2009,SEN,Both,15 - 24,1946
2009,RUS,Females,15 - 24,621
2009,RUS,Females,25 - 34,929
2009,RUS,Females,35 - 44,563
2009,RUS,Females,45 - 54,450
2009,RUS,Females,55 - 64,233
2009,RUS,Females,65+,105
2009,RUS,Females,All,3434
2009,SEN,Both,25 - 34,3211
2009,RUS,Males,0 - 14,620
2009,RUS,Males,25 - 34,240
2009,RUS,Males,35 - 44,326
2009,RUS,Males,45 - 54,278
2009,RUS,Males,55 - 64,119
2009,RUS,Males,65+,44
2009,RUS,Males,All,1854
2009,SEN,Both,0 - 14,649
2009,RUS,Males,15 - 24,225
2009,SEN,Males,65+,5
2009,SEN,Males,All,5905
2009,UKR,Both,0 - 14,876
2009,UKR,Both,15 - 24,1120
2009,UKR,Both,25 - 34,1113
2009,UKR,Both,35 - 44,732
2009,UKR,Both,45 - 54,557
2009,UKR,Both,55 - 64,252
2009,UKR,Both,All,4751
2009,UKR,Females,0 - 14,413
2009,UKR,Females,15 - 24,708
2009,UKR,Females,25 - 34,672
2009,UKR,Females,35 - 44,473
2009,UKR,Females,45 - 54,380
2009,UKR,Females,55 - 64,195
2009,UKR,Both,65+,100
2009,UKR,Males,0 - 14,462
2009,MAR,Females,45 - 54,963
2009,RUS,Both,55 - 64,353
2009,MAR,Females,25 - 34,6297
2009,CHN,Both,All,11881
2009,CHN,Females,0 - 14,1142
2009,CHN,Females,15 - 24,1733
2009,CHN,Females,25 - 34,1642
2009,CHN,Females,35 - 44,1013
2009,CHN,Females,45 - 54,328
2009,CHN,Females,55 - 64,162
2009,CHN,Both,65+,191
2009,CHN,Females,65+,87
2009,CHN,Males,0 - 14,1247
2009,CHN,Males,15 - 24,1529
2009,CHN,Males,25 - 34,1439
2009,CHN,Males,35 - 44,1021
2009,CHN,Males,45 - 54,329
2009,CHN,Males,55 - 64,103
2009,CHN,Males,65+,104
2009,CHN,Females,All,6109
2009,CHN,Males,All,5772
2009,CHN,Both,55 - 64,265
2009,CHN,Both,35 - 44,2034
2009,BGR,Females,35 - 44,646
2009,BGR,Females,45 - 54,454
2009,BGR,Females,55 - 64,263
2009,BGR,Females,65+,125
2009,BGR,Females,All,3820
2009,BGR,Males,0 - 14,521
2009,BGR,Males,15 - 24,999
2009,CHN,Both,45 - 54,658
2009,BGR,Males,25 - 34,977
2009,BGR,Males,45 - 54,438
2009,BGR,Males,55 - 64,187
2009,BGR,Males,65+,55
2009,BGR,Males,All,3860
2009,CHN,Both,0 - 14,2388
2009,CHN,Both,15 - 24,3262
2009,CHN,Both,25 - 34,3080
2009,BGR,Males,35 - 44,682
2009,COL,Both,0 - 14,4795
2009,COL,Both,15 - 24,4776
2009,COL,Both,25 - 34,5583
2009,CUB,Both,0 - 14,720
2009,CUB,Both,15 - 24,940
2009,CUB,Both,25 - 34,1354
2009,CUB,Both,35 - 44,1197
2009,CUB,Both,45 - 54,656
2009,CUB,Both,55 - 64,472
2009,CUB,Both,65+,295
2009,COL,Males,All,9048
2009,CUB,Both,All,5634
2009,CUB,Females,15 - 24,588
2009,CUB,Females,25 - 34,785
2009,CUB,Females,35 - 44,604
2009,CUB,Females,45 - 54,373
2009,CUB,Females,55 - 64,308
2009,CUB,Females,65+,192
2009,CUB,Females,All,3198
2009,CUB,Females,0 - 14,346
2009,COL,Males,65+,92
2009,COL,Males,55 - 64,163
2009,COL,Males,45 - 54,553
2009,COL,Both,35 - 44,2981
2009,COL,Both,45 - 54,1387
2009,COL,Both,55 - 64,533
2009,COL,Both,65+,352
2009,COL,Both,All,20409
2009,COL,Females,0 - 14,2336
2009,COL,Females,15 - 24,2580
2009,COL,Females,25 - 34,3334
2009,COL,Females,35 - 44,1647
2009,COL,Females,45 - 54,834
2009,COL,Females,55 - 64,369
2009,COL,Females,65+,260
2009,COL,Females,All,11361
2009,COL,Males,0 - 14,2458
2009,COL,Males,15 - 24,2197
2009,COL,Males,25 - 34,2249
2009,COL,Males,35 - 44,1335
2009,BGR,Females,25 - 34,900
2009,BGR,Females,15 - 24,942
2009,BGR,Females,0 - 14,489
2009,BGR,Both,All,7680
2009,DZA,Males,65+,35
2009,DZA,Males,All,2576
2009,ARG,Both,0 - 14,955
2009,ARG,Both,15 - 24,1090
2009,ARG,Both,25 - 34,2417
2009,ARG,Both,35 - 44,901
2009,ARG,Both,45 - 54,483
2009,DZA,Males,55 - 64,83
2009,ARG,Both,55 - 64,434
2009,ARG,Both,All,6676
2009,ARG,Females,0 - 14,482
2009,ARG,Females,15 - 24,575
2009,ARG,Females,25 - 34,1189
2009,ARG,Females,35 - 44,458
2009,ARG,Females,45 - 54,275
2009,ARG,Females,55 - 64,292
2009,ARG,Both,65+,394
2009,DZA,Males,45 - 54,172
2009,DZA,Males,35 - 44,498
2009,DZA,Males,25 - 34,908
2009,DZA,Both,15 - 24,888
2009,DZA,Both,25 - 34,1532
2009,DZA,Both,35 - 44,707
2009,DZA,Both,45 - 54,284
2009,DZA,Both,55 - 64,137
2009,DZA,Both,65+,66
2009,DZA,Both,All,4314
2009,DZA,Females,0 - 14,315
2009,DZA,Females,15 - 24,391
2009,DZA,Females,25 - 34,625
2009,DZA,Females,35 - 44,208
2009,DZA,Females,45 - 54,111
2009,DZA,Females,55 - 64,54
2009,DZA,Females,65+,31
2009,DZA,Females,All,1737
2009,DZA,Males,0 - 14,383
2009,DZA,Males,15 - 24,496
2009,ARG,Females,65+,269
2009,CUB,Males,0 - 14,373
2009,ARG,Females,All,3540
2009,ARG,Males,15 - 24,516
2009,BRA,Females,All,6669
2009,BRA,Males,0 - 14,905
2009,BRA,Males,15 - 24,1030
2009,BRA,Males,25 - 34,1207
2009,BRA,Males,35 - 44,459
2009,BRA,Males,45 - 54,150
2009,BRA,Males,55 - 64,40
2009,BRA,Females,65+,63
2009,BRA,Males,65+,12
2009,BGR,Both,0 - 14,1011
2009,BGR,Both,15 - 24,1940
2009,BGR,Both,25 - 34,1879
2009,BGR,Both,35 - 44,1328
2009,BGR,Both,45 - 54,890
2009,BGR,Both,55 - 64,452
2009,BGR,Both,65+,180
2009,BRA,Males,All,3804
2009,BRA,Females,55 - 64,161
2009,BRA,Females,45 - 54,419
2009,BRA,Females,35 - 44,982
2009,ARG,Males,25 - 34,1228
2009,ARG,Males,35 - 44,444
2009,ARG,Males,45 - 54,208
2009,ARG,Males,55 - 64,141
2009,ARG,Males,65+,125
2009,ARG,Males,All,3136
2009,BRA,Both,0 - 14,1910
2009,BRA,Both,15 - 24,2608
2009,BRA,Both,25 - 34,3668
2009,BRA,Both,35 - 44,1441
2009,BRA,Both,45 - 54,569
2009,BRA,Both,55 - 64,201
2009,BRA,Both,65+,75
2009,BRA,Both,All,10473
2009,BRA,Females,0 - 14,1006
2009,BRA,Females,15 - 24,1578
2009,BRA,Females,25 - 34,2459
2009,ARG,Males,0 - 14,474
2009,CUB,Males,15 - 24,352
2009,DZA,Both,0 - 14,700
2009,CUB,Males,25 - 34,569
2009,HND,Both,15 - 24,1032
2009,HND,Both,25 - 34,1274
2009,HND,Both,35 - 44,567
2009,HND,Both,45 - 54,230
2009,HND,Both,55 - 64,64
2009,HND,Both,65+,26
2009,HND,Both,All,3695
2009,HND,Both,0 - 14,502
2009,HND,Females,0 - 14,266
2009,HND,Females,25 - 34,998
2009,HND,Females,35 - 44,473
2009,HND,Females,45 - 54,192
2009,HND,Females,55 - 64,51
2009,HND,Females,65+,22
2009,HND,Females,All,2772
2009,HND,Males,0 - 14,234
2009,HND,Females,15 - 24,770
2009,HND,Males,15 - 24,262
2009,DEU,Males,All,4564
2009,DEU,Males,55 - 64,664
2009,DEU,Both,55 - 64,1310
2009,DEU,Both,65+,1500
2009,DEU,Both,All,9268
2009,DEU,Females,0 - 14,404
2009,DEU,Females,15 - 24,725
2009,DEU,Females,25 - 34,1099
2009,DEU,Females,35 - 44,590
2009,DEU,Males,65+,824
2009,DEU,Females,45 - 54,565
2009,DEU,Females,65+,676
2009,DEU,Females,All,4703
2009,DEU,Males,0 - 14,395
2009,DEU,Males,15 - 24,355
2009,DEU,Males,25 - 34,833
2009,DEU,Males,35 - 44,820
2009,DEU,Males,45 - 54,672
2009,DEU,Females,55 - 64,646
2009,HND,Males,25 - 34,275
2009,HND,Males,35 - 44,94
2009,HND,Males,45 - 54,38
2009,ITA,Males,25 - 34,2740
2009,ITA,Males,35 - 44,1136
2009,ITA,Males,45 - 54,510
2009,ITA,Males,55 - 64,300
2009,ITA,Males,65+,251
2009,ITA,Males,All,6550
2009,MAR,Both,0 - 14,8699
2009,ITA,Males,15 - 24,1154
2009,MAR,Both,15 - 24,12395
2009,MAR,Both,35 - 44,5608
2009,MAR,Both,45 - 54,1834
2009,MAR,Both,55 - 64,836
2009,MAR,Both,65+,703
2009,MAR,Both,All,43178
2009,MAR,Females,0 - 14,3949
2009,MAR,Females,15 - 24,6984
2009,MAR,Both,25 - 34,13103
2009,ITA,Males,0 - 14,458
2009,ITA,Females,All,5213
2009,ITA,Females,65+,314
2009,HND,Males,55 - 64,13
2009,HND,Males,65+,4
2009,HND,Males,All,923
2009,ITA,Both,0 - 14,924
2009,ITA,Both,15 - 24,2108
2009,ITA,Both,25 - 34,4869
2009,ITA,Both,35 - 44,1785
2009,ITA,Both,45 - 54,859
2009,ITA,Both,55 - 64,651
2009,ITA,Both,65+,566
2009,ITA,Both,All,11763
2009,ITA,Females,0 - 14,465
2009,ITA,Females,15 - 24,954
2009,ITA,Females,25 - 34,2129
2009,ITA,Females,35 - 44,649
2009,ITA,Females,45 - 54,350
2009,ITA,Females,55 - 64,350
2009,DEU,Both,45 - 54,1236
2009,DEU,Both,35 - 44,1410
2009,MAR,Females,35 - 44,2646
2009,DEU,Both,15 - 24,1079
2009,DOM,Males,0 - 14,1204
2009,DOM,Males,15 - 24,1126
2009,DOM,Males,25 - 34,957
2009,DOM,Males,35 - 44,613
2009,DOM,Males,45 - 54,212
2009,DOM,Males,55 - 64,51
2009,DOM,Males,65+,20
2009,DEU,Both,25 - 34,1932
2009,DOM,Males,All,4185
2009,ECU,Both,15 - 24,4136
2009,ECU,Both,25 - 34,2512
2009,ECU,Both,35 - 44,1384
2009,ECU,Both,45 - 54,679
2009,ECU,Both,55 - 64,264
2009,ECU,Both,65+,159
2009,ECU,Both,All,13512
2009,ECU,Both,0 - 14,4378
2009,DOM,Females,65+,32
2009,DOM,Females,55 - 64,76
2009,DOM,Females,45 - 54,258
2009,CUB,Males,35 - 44,593
2009,CUB,Males,45 - 54,283
2009,CUB,Males,55 - 64,162
2009,CUB,Males,65+,103
2009,CUB,Males,All,2435
2009,DOM,Both,0 - 14,2415
2009,DOM,Both,15 - 24,2606
2009,DOM,Both,25 - 34,2453
2009,DOM,Both,35 - 44,1361
2009,DOM,Both,45 - 54,471
2009,DOM,Both,55 - 64,127
2009,DOM,Both,65+,52
2009,DOM,Both,All,9486
2009,DOM,Females,0 - 14,1211
2009,DOM,Females,15 - 24,1480
2009,DOM,Females,25 - 34,1496
2009,DOM,Females,35 - 44,748
2009,ECU,Females,0 - 14,2124
2009,ECU,Females,15 - 24,1960
2009,DOM,Females,All,5301
2009,ECU,Females,35 - 44,708
2009,FRA,Females,15 - 24,942
2009,FRA,Females,25 - 34,1017
2009,FRA,Females,35 - 44,446
2009,FRA,Females,45 - 54,258
2009,FRA,Females,55 - 64,312
2009,FRA,Females,65+,310
2009,FRA,Males,0 - 14,542
2009,FRA,Females,0 - 14,503
2009,FRA,Males,15 - 24,600
2009,FRA,Males,35 - 44,600
2009,FRA,Males,45 - 54,383
2009,FRA,Males,55 - 64,361
2009,FRA,Males,65+,325
2009,FRA,Males,All,3951
2009,DEU,Both,0 - 14,800
2009,ECU,Females,25 - 34,1388
2009,FRA,Males,25 - 34,1140
2009,FRA,Both,All,7742
2009,FRA,Females,All,3791
2009,FRA,Both,55 - 64,674
2009,FRA,Both,65+,636
2009,ECU,Females,55 - 64,175
2009,ECU,Females,65+,100
2009,ECU,Females,All,6838
2009,ECU,Males,0 - 14,2255
2009,ECU,Males,15 - 24,2176
2009,ECU,Males,25 - 34,1124
2009,ECU,Males,35 - 44,675
2009,ECU,Males,45 - 54,297
2009,ECU,Females,45 - 54,383
2009,ECU,Males,65+,59
2009,ECU,Males,All,6673
2009,FRA,Both,0 - 14,1046
2009,FRA,Both,15 - 24,1543
2009,FRA,Both,25 - 34,2156
2009,FRA,Both,35 - 44,1045
2009,FRA,Both,45 - 54,641
2009,ECU,Males,55 - 64,88
2010,PER,Males,35 - 44,532
2010,PER,Males,45 - 54,216
2010,PER,Males,55 - 64,69
2010,PER,Males,65+,110
2010,PER,Males,All,3377
2010,PRT,Both,0 - 14,685
2010,PRT,Both,15 - 24,983
2010,PRT,Both,25 - 34,1977
2010,PRT,Both,All,6153
2010,PRT,Both,45 - 54,761
2010,PRT,Both,55 - 64,288
2010,PRT,Both,65+,206
2010,PRT,Females,0 - 14,330
2010,PRT,Females,15 - 24,462
2010,PRT,Females,25 - 34,710
2010,PRT,Females,35 - 44,348
2010,PRT,Both,35 - 44,1253
2010,PER,Males,25 - 34,930
2010,PRY,Males,All,2294
2010,PER,Males,0 - 14,806
2010,PER,Both,0 - 14,1575
2010,PER,Both,15 - 24,1552
2010,PER,Both,25 - 34,2425
2010,PER,Both,35 - 44,1359
2010,PER,Both,45 - 54,605
2010,PER,Both,55 - 64,214
2010,PER,Both,65+,288
2010,PER,Males,15 - 24,715
2010,PER,Both,All,8021
2010,PER,Females,15 - 24,838
2010,PER,Females,25 - 34,1495
2010,PER,Females,35 - 44,828
2010,PER,Females,45 - 54,390
2010,PER,Females,55 - 64,144
2010,PER,Females,65+,177
2010,PER,Females,All,4644
2010,PER,Females,0 - 14,770
2010,PRT,Females,45 - 54,220
2010,RUS,Both,35 - 44,1114
2010,PRT,Females,65+,118
2010,ROU,Females,45 - 54,2616
2010,ROU,Females,55 - 64,1383
2010,ROU,Females,65+,494
2010,ROU,Females,All,27338
2010,ROU,Males,0 - 14,3831
2010,ROU,Males,15 - 24,7509
2010,ROU,Males,25 - 34,6663
2010,ROU,Females,35 - 44,4174
2010,ROU,Males,35 - 44,3765
2010,ROU,Males,55 - 64,843
2010,ROU,Males,65+,229
2010,ROU,Males,All,24577
2010,RUS,Both,0 - 14,1323
2010,RUS,Both,15 - 24,946
2010,RUS,Both,25 - 34,1308
2010,PRY,Males,65+,15
2010,ROU,Males,45 - 54,1736
2010,ROU,Females,25 - 34,5844
2010,ROU,Females,15 - 24,9162
2010,ROU,Females,0 - 14,3664
2010,PRT,Females,All,2283
2010,PRT,Males,0 - 14,355
2010,PRT,Males,15 - 24,523
2010,PRT,Males,25 - 34,1266
2010,PRT,Males,35 - 44,905
2010,PRT,Males,45 - 54,541
2010,PRT,Males,55 - 64,192
2010,PRT,Males,65+,88
2010,PRT,Males,All,3871
2010,ROU,Both,0 - 14,7494
2010,ROU,Both,15 - 24,16670
2010,ROU,Both,25 - 34,12508
2010,ROU,Both,35 - 44,7939
2010,ROU,Both,45 - 54,4353
2010,ROU,Both,55 - 64,2226
2010,ROU,Both,65+,723
2010,ROU,Both,All,51915
2010,PRT,Females,55 - 64,95
2010,PRY,Males,55 - 64,22
2010,PAK,Both,65+,14
2010,PRY,Males,35 - 44,248
2010,NIC,Females,25 - 34,961
2010,NIC,Females,35 - 44,538
2010,NIC,Females,45 - 54,209
2010,NIC,Females,55 - 64,51
2010,NIC,Females,65+,9
2010,NIC,Females,All,2401
2010,NIC,Males,0 - 14,102
2010,NIC,Females,15 - 24,529
2010,NIC,Males,15 - 24,143
2010,NIC,Males,35 - 44,76
2010,NIC,Males,45 - 54,20
2010,NIC,Males,55 - 64,4
2010,NIC,Males,65+,1
2010,NIC,Males,All,565
2010,PAK,Both,0 - 14,4103
2010,PAK,Both,15 - 24,3697
2010,NIC,Males,25 - 34,217
2010,NIC,Females,0 - 14,103
2010,NIC,Both,All,2966
2010,NIC,Both,65+,10
2010,MAR,Females,55 - 64,539
2010,MAR,Females,65+,413
2010,MAR,Females,All,14411
2010,MAR,Males,0 - 14,2952
2010,MAR,Males,15 - 24,3769
2010,MAR,Males,25 - 34,5227
2010,MAR,Males,35 - 44,2396
2010,MAR,Males,45 - 54,758
2010,MAR,Males,55 - 64,391
2010,MAR,Males,65+,264
2010,MAR,Males,All,15758
2010,NIC,Both,0 - 14,205
2010,NIC,Both,15 - 24,673
2010,NIC,Both,25 - 34,1177
2010,NIC,Both,35 - 44,615
2010,NIC,Both,45 - 54,229
2010,NIC,Both,55 - 64,55
2010,PAK,Both,25 - 34,4498
2010,PRY,Males,45 - 54,94
2010,PAK,Both,35 - 44,2301
2010,PAK,Both,55 - 64,95
2010,PRY,Both,35 - 44,1165
2010,PRY,Both,45 - 54,672
2010,PRY,Both,55 - 64,199
2010,PRY,Both,65+,59
2010,PRY,Both,All,9371
2010,PRY,Females,0 - 14,573
2010,PRY,Females,15 - 24,2545
2010,PRY,Both,25 - 34,3019
2010,PRY,Females,25 - 34,2242
2010,PRY,Females,45 - 54,578
2010,PRY,Females,55 - 64,176
2010,PRY,Females,65+,44
2010,PRY,Females,All,7077
2010,PRY,Males,0 - 14,537
2010,PRY,Males,15 - 24,601
2010,PRY,Males,25 - 34,777
2010,PRY,Females,35 - 44,918
2010,PRY,Both,15 - 24,3146
2010,PRY,Both,0 - 14,1111
2010,PAK,Males,All,10225
2010,RUS,Both,45 - 54,872
2010,PAK,Both,All,15322
2010,PAK,Females,0 - 14,1722
2010,PAK,Females,15 - 24,841
2010,PAK,Females,25 - 34,1349
2010,PAK,Females,35 - 44,885
2010,PAK,Females,45 - 54,262
2010,PAK,Females,55 - 64,31
2010,PAK,Females,65+,6
2010,PAK,Females,All,5097
2010,PAK,Males,0 - 14,2381
2010,PAK,Males,15 - 24,2856
2010,PAK,Males,25 - 34,3149
2010,PAK,Males,35 - 44,1417
2010,PAK,Males,45 - 54,350
2010,PAK,Males,55 - 64,64
2010,PAK,Males,65+,8
2010,PAK,Both,45 - 54,612
2010,RUS,Both,55 - 64,445
2010,SEN,Males,55 - 64,32
2010,RUS,Both,All,6171
2010,GBR,Females,All,7694
2010,GBR,Males,0 - 14,832
2010,GBR,Males,15 - 24,431
2010,GBR,Males,25 - 34,1037
2010,GBR,Males,35 - 44,1170
2010,GBR,Males,45 - 54,1340
2010,GBR,Males,55 - 64,2087
2010,GBR,Females,65+,1058
2010,GBR,Males,65+,1585
2010,USA,Both,0 - 14,653
2010,USA,Both,15 - 24,986
2010,USA,Both,25 - 34,894
2010,USA,Both,35 - 44,486
2010,USA,Both,45 - 54,300
2010,USA,Both,55 - 64,198
2010,USA,Both,65+,177
2010,GBR,Males,All,8480
2010,USA,Both,All,3695
2010,GBR,Females,55 - 64,2026
2010,GBR,Females,35 - 44,905
2010,UKR,Males,35 - 44,289
2010,UKR,Males,45 - 54,181
2010,UKR,Males,55 - 64,59
2010,UKR,Males,65+,27
2010,UKR,Males,All,1839
2010,GBR,Both,0 - 14,1612
2010,GBR,Both,15 - 24,1064
2010,GBR,Females,45 - 54,1219
2010,GBR,Both,25 - 34,2108
2010,GBR,Both,45 - 54,2558
2010,GBR,Both,55 - 64,4112
2010,GBR,Both,65+,2643
2010,GBR,Both,All,16173
2010,GBR,Females,0 - 14,781
2010,GBR,Females,15 - 24,634
2010,GBR,Females,25 - 34,1071
2010,GBR,Both,35 - 44,2075
2010,USA,Females,0 - 14,336
2010,USA,Females,15 - 24,621
2010,USA,Females,25 - 34,515
2010,VEN,Females,0 - 14,429
2010,VEN,Females,15 - 24,680
2010,VEN,Females,25 - 34,1270
2010,VEN,Females,35 - 44,542
2010,VEN,Females,45 - 54,373
2010,VEN,Females,55 - 64,337
2010,VEN,Females,65+,168
2010,VEN,Both,All,6460
2010,VEN,Females,All,3798
2010,VEN,Males,15 - 24,559
2010,VEN,Males,25 - 34,923
2010,VEN,Males,35 - 44,373
2010,VEN,Males,45 - 54,152
2010,VEN,Males,55 - 64,111
2010,VEN,Males,65+,93
2010,MAR,Females,45 - 54,875
2010,VEN,Males,0 - 14,451
2010,VEN,Both,65+,262
2010,VEN,Both,55 - 64,448
2010,VEN,Both,45 - 54,525
2010,USA,Females,35 - 44,234
2010,USA,Females,45 - 54,158
2010,USA,Females,55 - 64,90
2010,USA,Females,65+,89
2010,USA,Females,All,2042
2010,USA,Males,0 - 14,316
2010,USA,Males,15 - 24,366
2010,USA,Males,25 - 34,381
2010,USA,Males,35 - 44,253
2010,USA,Males,45 - 54,140
2010,USA,Males,55 - 64,107
2010,USA,Males,65+,88
2010,USA,Males,All,1653
2010,VEN,Both,0 - 14,877
2010,VEN,Both,15 - 24,1239
2010,VEN,Both,25 - 34,2193
2010,VEN,Both,35 - 44,915
2010,UKR,Males,25 - 34,493
2010,UKR,Males,15 - 24,409
2010,UKR,Males,0 - 14,381
2010,UKR,Females,All,3087
2010,SEN,Both,55 - 64,43
2010,SEN,Both,65+,15
2010,SEN,Both,All,3824
2010,SEN,Females,0 - 14,155
2010,SEN,Females,15 - 24,223
2010,SEN,Females,25 - 34,346
2010,SEN,Females,35 - 44,122
2010,SEN,Both,45 - 54,163
2010,SEN,Females,45 - 54,27
2010,SEN,Females,65+,5
2010,SEN,Females,All,890
2010,SEN,Males,0 - 14,280
2010,SEN,Males,15 - 24,745
2010,SEN,Males,25 - 34,1223
2010,SEN,Males,35 - 44,507
2010,SEN,Males,45 - 54,136
2010,SEN,Females,55 - 64,11
2010,SEN,Both,35 - 44,629
2010,SEN,Both,25 - 34,1569
2010,SEN,Both,15 - 24,969
2010,RUS,Females,0 - 14,633
2010,RUS,Females,15 - 24,672
2010,RUS,Females,25 - 34,1027
2010,RUS,Females,35 - 44,670
2010,RUS,Females,45 - 54,522
2010,RUS,Females,55 - 64,297
2010,RUS,Females,65+,110
2010,RUS,Females,All,3931
2010,RUS,Males,0 - 14,691
2010,RUS,Males,15 - 24,275
2010,RUS,Males,25 - 34,282
2010,RUS,Males,35 - 44,444
2010,RUS,Males,45 - 54,350
2010,RUS,Males,55 - 64,148
2010,RUS,Males,65+,51
2010,RUS,Males,All,2240
2010,SEN,Both,0 - 14,437
2010,SEN,Males,65+,10
2010,RUS,Both,65+,161
2010,SEN,Males,All,2935
2010,UKR,Both,0 - 14,767
2010,UKR,Both,15 - 24,1085
2010,UKR,Both,25 - 34,1242
2010,UKR,Both,35 - 44,801
2010,UKR,Both,45 - 54,656
2010,UKR,Both,55 - 64,286
2010,UKR,Both,65+,88
2010,UKR,Females,0 - 14,387
2010,UKR,Females,15 - 24,676
2010,UKR,Females,25 - 34,749
2010,UKR,Females,35 - 44,511
2010,UKR,Females,45 - 54,475
2010,VEN,Males,All,2662
2010,UKR,Females,65+,61
2010,UKR,Both,All,4925
2010,UKR,Females,55 - 64,226
2010,MAR,Females,35 - 44,1705
2010,MAR,Females,15 - 24,4377
2010,CHN,Both,55 - 64,235
2010,CHN,Both,65+,140
2010,CHN,Both,All,10473
2010,CHN,Females,0 - 14,1060
2010,CHN,Females,15 - 24,1606
2010,CHN,Females,25 - 34,1286
2010,CHN,Females,35 - 44,889
2010,CHN,Both,45 - 54,619
2010,CHN,Females,45 - 54,304
2010,CHN,Females,65+,65
2010,CHN,Females,All,5345
2010,CHN,Males,0 - 14,1274
2010,CHN,Males,15 - 24,1344
2010,CHN,Males,25 - 34,1137
2010,CHN,Males,35 - 44,884
2010,CHN,Males,45 - 54,315
2010,CHN,Females,55 - 64,134
2010,CHN,Males,55 - 64,99
2010,CHN,Both,35 - 44,1774
2010,CHN,Both,15 - 24,2950
2010,BGR,Females,15 - 24,1061
2010,BGR,Females,25 - 34,951
2010,BGR,Females,35 - 44,702
2010,BGR,Females,45 - 54,519
2010,BGR,Females,55 - 64,289
2010,BGR,Females,65+,136
2010,BGR,Females,All,4253
2010,CHN,Both,25 - 34,2422
2010,BGR,Males,0 - 14,625
2010,BGR,Males,25 - 34,1151
2010,BGR,Males,35 - 44,766
2010,BGR,Males,45 - 54,457
2010,BGR,Males,55 - 64,174
2010,BGR,Males,65+,54
2010,BGR,Males,All,4134
2010,CHN,Both,0 - 14,2333
2010,BGR,Males,15 - 24,907
2010,CHN,Males,65+,75
2010,CHN,Males,All,5128
2010,COL,Both,0 - 14,3009
2010,COL,Males,65+,75
2010,COL,Males,All,6063
2010,CUB,Both,0 - 14,738
2010,CUB,Both,15 - 24,1100
2010,CUB,Both,25 - 34,1248
2010,CUB,Both,35 - 44,1345
2010,CUB,Both,45 - 54,815
2010,COL,Males,55 - 64,122
2010,CUB,Both,55 - 64,491
